date,close,us_stock_index,eu_stock_index,de_stock_index,eu_interest_rate,de_interest_rate,us_inflation_rate,eu_inflation_rate,fed_exchange_rate
2009-04-21 08:00:00,0.00048,842.78,724.5,4501.63,2.25,3.02,0.62,0.6,0.15
2009-04-21 12:00:00,0.00104,850.08,724.5,4501.63,2.25,3.02,0.62,0.6,0.15
2009-04-21 16:00:00,-0.00079,850.08,724.5,4501.63,2.25,3.02,0.62,0.6,0.15
2009-04-21 20:00:00,-0.00105,850.08,724.5,4501.63,2.25,3.02,0.62,0.6,0.15
2009-04-22 00:00:00,-0.00168,850.08,769.5,4594.42,2.25,3.02,0.64,0.6,0.15
2009-04-22 04:00:00,0.0005,850.08,769.5,4594.42,2.25,3.02,0.64,0.6,0.15
2009-04-22 08:00:00,0.0011,851.98,769.5,4594.42,2.25,3.02,0.64,0.6,0.15
2009-04-22 12:00:00,0.00525,843.55,769.5,4594.42,2.25,3.02,0.64,0.6,0.15
2009-04-22 16:00:00,0.00027,843.55,769.5,4594.42,2.25,3.02,0.64,0.6,0.15
2009-04-22 20:00:00,0.00024,843.55,769.5,4594.42,2.25,3.02,0.64,0.6,0.15
2009-04-23 00:00:00,-0.00093,843.55,750.5,4538.21,2.25,3.02,0.64,0.6,0.17
2009-04-23 04:00:00,0.0033,843.55,750.5,4538.21,2.25,3.02,0.64,0.6,0.17
2009-04-23 08:00:00,0.00421,841.81,750.5,4538.21,2.25,3.02,0.64,0.6,0.17
2009-04-23 12:00:00,-0.00599,851.92,750.5,4538.21,2.25,3.02,0.64,0.6,0.17
2009-04-23 16:00:00,0.00839,851.92,750.5,4538.21,2.25,3.02,0.64,0.6,0.17
2009-04-23 20:00:00,0.00416,851.92,750.5,4538.21,2.25,3.02,0.64,0.6,0.17
2009-04-24 00:00:00,-1e-05,851.92,815.5,4674.32,2.25,3.02,0.73,0.6,0.16
2009-04-24 04:00:00,0.00438,851.92,815.5,4674.32,2.25,3.02,0.73,0.6,0.16
2009-04-24 08:00:00,0.00479,867.62,815.5,4674.32,2.25,3.02,0.73,0.6,0.16
2009-04-24 12:00:00,0.00411,866.23,815.5,4674.32,2.25,3.02,0.73,0.6,0.16
2009-04-24 16:00:00,-0.00152,866.23,815.5,4674.32,2.25,3.02,0.73,0.6,0.16
2009-04-24 20:00:00,-0.00098,866.23,815.5,4674.32,2.25,3.02,0.73,0.6,0.16
2009-04-27 00:00:00,-0.00553,866.23,819.5,4694.07,2.25,3.02,0.75,0.6,0.17
2009-04-27 04:00:00,-0.00239,866.23,819.5,4694.07,2.25,3.02,0.75,0.6,0.17
2009-04-27 08:00:00,-0.00233,863.14,819.5,4694.07,2.25,3.02,0.75,0.6,0.17
2009-04-27 12:00:00,-0.00395,857.51,819.5,4694.07,2.25,3.02,0.75,0.6,0.17
2009-04-27 16:00:00,-0.00945,857.51,819.5,4694.07,2.25,3.02,0.75,0.6,0.17
2009-04-27 20:00:00,0.00125,857.51,819.5,4694.07,2.25,3.02,0.75,0.6,0.17
2009-04-28 00:00:00,0.00064,857.51,776.5,4607.42,2.25,3.02,0.81,0.6,0.16
2009-04-28 04:00:00,-0.00176,857.51,776.5,4607.42,2.25,3.02,0.81,0.6,0.16
2009-04-28 08:00:00,0.00137,859.72,776.5,4607.42,2.25,3.02,0.81,0.6,0.16
2009-04-28 12:00:00,0.00304,855.16,776.5,4607.42,2.25,3.02,0.81,0.6,0.16
2009-04-28 16:00:00,0.00688,855.16,776.5,4607.42,2.25,3.02,0.81,0.6,0.16
2009-04-28 20:00:00,0.00161,855.16,776.5,4607.42,2.25,3.02,0.81,0.6,0.16
2009-04-29 00:00:00,0.0012,855.16,836.5,4704.56,2.25,3.02,0.87,0.6,0.18
2009-04-29 04:00:00,0.0039,855.16,836.5,4704.56,2.25,3.02,0.87,0.6,0.18
2009-04-29 08:00:00,0.0054,872.5,836.5,4704.56,2.25,3.02,0.87,0.6,0.18
2009-04-29 12:00:00,0.00151,873.64,836.5,4704.56,2.25,3.02,0.87,0.6,0.18
2009-04-29 16:00:00,0.0069,873.64,836.5,4704.56,2.25,3.02,0.87,0.6,0.18
2009-04-29 20:00:00,-0.00721,873.64,836.5,4704.56,2.25,3.02,0.87,0.6,0.18
2009-04-30 00:00:00,0.00542,873.64,883.5,4769.45,2.25,3.13,0.82,0.6,0.2
2009-04-30 04:00:00,3e-05,873.64,883.5,4769.45,2.25,3.13,0.82,0.6,0.2
2009-04-30 08:00:00,-0.00117,875.08,883.5,4769.45,2.25,3.13,0.82,0.6,0.2
2009-04-30 12:00:00,-0.00878,872.81,883.5,4769.45,2.25,3.13,0.82,0.6,0.2
2009-04-30 16:00:00,0.00362,872.81,883.5,4769.45,2.25,3.13,0.82,0.6,0.2
2009-04-30 20:00:00,-0.00197,872.81,883.5,4769.45,2.25,3.13,0.82,0.6,0.2
2009-05-01 00:00:00,0.00266,872.81,883.5,4769.45,2.25,3.13,0.79,0.6,0.22
2009-05-01 04:00:00,0.00191,872.81,883.5,4769.45,2.25,3.13,0.79,0.6,0.22
2009-05-01 08:00:00,-0.00208,875.02,883.5,4769.45,2.25,3.13,0.79,0.6,0.22
2009-05-01 12:00:00,0.00184,877.52,883.5,4769.45,2.25,3.13,0.79,0.6,0.22
2009-05-01 16:00:00,-0.00074,877.52,883.5,4769.45,2.25,3.13,0.79,0.6,0.22
2009-05-01 20:00:00,0.00041,877.52,883.5,4769.45,2.25,3.13,0.79,0.6,0.22
2009-05-04 00:00:00,0.00702,877.52,931.5,4902.45,2.25,3.13,0.84,0.6,0.22
2009-05-04 04:00:00,-0.00238,877.52,931.5,4902.45,2.25,3.13,0.84,0.6,0.22
2009-05-04 08:00:00,-0.00495,895.2,931.5,4902.45,2.25,3.13,0.84,0.6,0.22
2009-05-04 12:00:00,0.00309,907.24,931.5,4902.45,2.25,3.13,0.84,0.6,0.22
2009-05-04 16:00:00,0.00957,907.24,931.5,4902.45,2.25,3.13,0.84,0.6,0.22
2009-05-04 20:00:00,0.00292,907.24,931.5,4902.45,2.25,3.13,0.84,0.6,0.22
2009-05-05 00:00:00,-0.00292,907.24,918.5,4853.03,2.25,3.13,0.86,0.6,0.2
2009-05-05 04:00:00,-0.00044,907.24,918.5,4853.03,2.25,3.13,0.86,0.6,0.2
2009-05-05 08:00:00,-0.00153,900.73,918.5,4853.03,2.25,3.13,0.86,0.6,0.2
2009-05-05 12:00:00,0.002,903.8,918.5,4853.03,2.25,3.13,0.86,0.6,0.2
2009-05-05 16:00:00,-0.00515,903.8,918.5,4853.03,2.25,3.13,0.86,0.6,0.2
2009-05-05 20:00:00,-0.00253,903.8,918.5,4853.03,2.25,3.13,0.86,0.6,0.2
2009-05-06 00:00:00,-0.00487,903.8,954.5,4880.71,2.25,3.13,0.93,0.6,0.18
2009-05-06 04:00:00,0.00211,903.8,954.5,4880.71,2.25,3.13,0.93,0.6,0.18
2009-05-06 08:00:00,0.00286,910.2,954.5,4880.71,2.25,3.13,0.93,0.6,0.18
2009-05-06 12:00:00,-0.00074,919.53,954.5,4880.71,2.25,3.13,0.93,0.6,0.18
2009-05-06 16:00:00,-0.00037,919.53,954.5,4880.71,2.25,3.13,0.93,0.6,0.18
2009-05-06 20:00:00,0.00111,919.53,954.5,4880.71,2.25,3.13,0.93,0.6,0.18
2009-05-07 00:00:00,0.00029,919.53,929.5,4804.1,2.25,3.13,1.05,0.6,0.18
2009-05-07 04:00:00,-0.00114,919.53,929.5,4804.1,2.25,3.13,1.05,0.6,0.18
2009-05-07 08:00:00,0.00161,914.17,929.5,4804.1,2.25,3.13,1.05,0.6,0.18
2009-05-07 12:00:00,0.01113,907.39,929.5,4804.1,2.25,3.13,1.05,0.6,0.18
2009-05-07 16:00:00,-0.00649,907.39,929.5,4804.1,2.25,3.13,1.05,0.6,0.18
2009-05-07 20:00:00,0.00206,907.39,929.5,4804.1,2.25,3.13,1.05,0.6,0.18
2009-05-08 00:00:00,-0.00256,907.39,986.5,4913.9,2.25,3.13,1.04,0.6,0.17
2009-05-08 04:00:00,0.00425,907.39,986.5,4913.9,2.25,3.13,1.04,0.6,0.17
2009-05-08 08:00:00,-0.00066,925.25,986.5,4913.9,2.25,3.13,1.04,0.6,0.17
2009-05-08 12:00:00,0.00936,929.23,986.5,4913.9,2.25,3.13,1.04,0.6,0.17
2009-05-08 16:00:00,0.00991,929.23,986.5,4913.9,2.25,3.13,1.04,0.6,0.17
2009-05-08 20:00:00,0.00455,929.23,986.5,4913.9,2.25,3.13,1.04,0.6,0.17
2009-05-11 00:00:00,-0.00046,929.23,952.5,4866.91,2.25,3.13,1.0,0.6,0.17
2009-05-11 04:00:00,-0.00049,929.23,952.5,4866.91,2.25,3.13,1.0,0.6,0.17
2009-05-11 08:00:00,-0.00353,912.68,952.5,4866.91,2.25,3.13,1.0,0.6,0.17
2009-05-11 12:00:00,-0.00031,909.24,952.5,4866.91,2.25,3.13,1.0,0.6,0.17
2009-05-11 16:00:00,0.00027,909.24,952.5,4866.91,2.25,3.13,1.0,0.6,0.17
2009-05-11 20:00:00,-0.00128,909.24,952.5,4866.91,2.25,3.13,1.0,0.6,0.17
2009-05-12 00:00:00,-6e-05,909.24,955.5,4854.11,2.25,3.13,0.99,0.6,0.16
2009-05-12 04:00:00,0.00425,909.24,955.5,4854.11,2.25,3.13,0.99,0.6,0.16
2009-05-12 08:00:00,0.00377,896.6,955.5,4854.11,2.25,3.13,0.99,0.6,0.16
2009-05-12 12:00:00,-0.00043,908.35,955.5,4854.11,2.25,3.13,0.99,0.6,0.16
2009-05-12 16:00:00,-0.00307,908.35,955.5,4854.11,2.25,3.13,0.99,0.6,0.16
2009-05-12 20:00:00,0.00234,908.35,955.5,4854.11,2.25,3.13,0.99,0.6,0.16
2009-05-13 00:00:00,0.00351,908.35,891.5,4727.61,1.75,3.13,0.96,0.6,0.16
2009-05-13 04:00:00,0.00242,908.35,891.5,4727.61,1.75,3.13,0.96,0.6,0.16
2009-05-13 08:00:00,-0.00536,885.97,891.5,4727.61,1.75,3.13,0.96,0.6,0.16
2009-05-13 12:00:00,-0.0055,883.92,891.5,4727.61,1.75,3.13,0.96,0.6,0.16
2009-05-13 16:00:00,-4e-05,883.92,891.5,4727.61,1.75,3.13,0.96,0.6,0.16
2009-05-13 20:00:00,-0.0005,883.92,891.5,4727.61,1.75,3.13,0.96,0.6,0.16
2009-05-14 00:00:00,-0.0023,883.92,884.5,4738.47,1.75,3.13,0.96,0.6,0.16
2009-05-14 04:00:00,-4e-05,883.92,884.5,4738.47,1.75,3.13,0.96,0.6,0.16
2009-05-14 08:00:00,0.00258,893.57,884.5,4738.47,1.75,3.13,0.96,0.6,0.16
2009-05-14 12:00:00,-6e-05,893.07,884.5,4738.47,1.75,3.13,0.96,0.6,0.16
2009-05-14 16:00:00,0.00315,893.07,884.5,4738.47,1.75,3.13,0.96,0.6,0.16
2009-05-14 20:00:00,0.00109,893.07,884.5,4738.47,1.75,3.13,0.96,0.6,0.16
2009-05-15 00:00:00,-0.0009,893.07,894.5,4737.5,1.75,3.13,1.0,0.6,0.17
2009-05-15 04:00:00,0.00029,893.07,894.5,4737.5,1.75,3.13,1.0,0.6,0.17
2009-05-15 08:00:00,-0.00692,884.1,894.5,4737.5,1.75,3.13,1.0,0.6,0.17
2009-05-15 12:00:00,0.00384,882.88,894.5,4737.5,1.75,3.13,1.0,0.6,0.17
2009-05-15 16:00:00,-0.0114,882.88,894.5,4737.5,1.75,3.13,1.0,0.6,0.17
2009-05-15 20:00:00,0.00114,882.88,894.5,4737.5,1.75,3.13,1.0,0.6,0.17
2009-05-18 00:00:00,-0.00645,882.88,955.5,4851.96,1.75,3.13,1.03,0.6,0.16
2009-05-18 04:00:00,0.00303,882.88,955.5,4851.96,1.75,3.13,1.03,0.6,0.16
2009-05-18 08:00:00,0.00104,902.74,955.5,4851.96,1.75,3.13,1.03,0.6,0.16
2009-05-18 12:00:00,0.00238,909.71,955.5,4851.96,1.75,3.13,1.03,0.6,0.16
2009-05-18 16:00:00,0.00288,909.71,955.5,4851.96,1.75,3.13,1.03,0.6,0.16
2009-05-18 20:00:00,0.0032,909.71,955.5,4851.96,1.75,3.13,1.03,0.6,0.16
2009-05-19 00:00:00,-0.00134,909.71,996.5,4959.62,1.75,3.13,1.09,0.6,0.15
2009-05-19 04:00:00,0.00174,909.71,996.5,4959.62,1.75,3.13,1.09,0.6,0.15
2009-05-19 08:00:00,0.00681,910.54,996.5,4959.62,1.75,3.13,1.09,0.6,0.15
2009-05-19 12:00:00,-0.00533,908.13,996.5,4959.62,1.75,3.13,1.09,0.6,0.15
2009-05-19 16:00:00,0.00526,908.13,996.5,4959.62,1.75,3.13,1.09,0.6,0.15
2009-05-19 20:00:00,4e-05,908.13,996.5,4959.62,1.75,3.13,1.09,0.6,0.15
2009-05-20 00:00:00,-0.00344,908.13,1033.5,5038.94,1.75,3.13,1.09,0.6,0.14
2009-05-20 04:00:00,-0.00015,908.13,1033.5,5038.94,1.75,3.13,1.09,0.6,0.14
2009-05-20 08:00:00,0.00467,909.35,1033.5,5038.94,1.75,3.13,1.09,0.6,0.14
2009-05-20 12:00:00,0.01482,903.47,1033.5,5038.94,1.75,3.13,1.09,0.6,0.14
2009-05-20 16:00:00,0.0008,903.47,1033.5,5038.94,1.75,3.13,1.09,0.6,0.14
2009-05-20 20:00:00,-0.00303,903.47,1033.5,5038.94,1.75,3.13,1.09,0.6,0.14
2009-05-21 00:00:00,0.00194,903.47,966.5,4900.67,1.75,3.13,1.13,0.6,0.17
2009-05-21 04:00:00,-0.00122,903.47,966.5,4900.67,1.75,3.13,1.13,0.6,0.17
2009-05-21 08:00:00,0.00248,889.88,966.5,4900.67,1.75,3.13,1.13,0.6,0.17
2009-05-21 12:00:00,-0.00418,888.33,966.5,4900.67,1.75,3.13,1.13,0.6,0.17
2009-05-21 16:00:00,0.01419,888.33,966.5,4900.67,1.75,3.13,1.13,0.6,0.17
2009-05-21 20:00:00,0.00069,888.33,966.5,4900.67,1.75,3.13,1.13,0.6,0.17
2009-05-22 00:00:00,0.00263,888.33,983.5,4918.75,1.75,3.13,1.19,0.6,0.17
2009-05-22 04:00:00,-0.0023,888.33,983.5,4918.75,1.75,3.13,1.19,0.6,0.17
2009-05-22 08:00:00,0.00436,893.69,983.5,4918.75,1.75,3.13,1.19,0.6,0.17
2009-05-22 12:00:00,0.00469,887.0,983.5,4918.75,1.75,3.13,1.19,0.6,0.17
2009-05-22 16:00:00,0.00421,887.0,983.5,4918.75,1.75,3.13,1.19,0.6,0.17
2009-05-22 20:00:00,-0.00415,887.0,983.5,4918.75,1.75,3.13,1.19,0.6,0.17
2009-05-25 00:00:00,-0.00061,887.0,995.5,4918.45,1.75,3.13,1.19,0.6,0.17
2009-05-25 04:00:00,0.00234,887.0,995.5,4918.45,1.75,3.13,1.19,0.6,0.17
2009-05-25 08:00:00,-0.00359,887.0,995.5,4918.45,1.75,3.13,1.19,0.6,0.17
2009-05-25 12:00:00,0.00148,887.0,995.5,4918.45,1.75,3.13,1.19,0.6,0.17
2009-05-25 16:00:00,0.00224,887.0,995.5,4918.45,1.75,3.13,1.19,0.6,0.17
2009-05-25 20:00:00,-0.00016,887.0,995.5,4918.45,1.75,3.13,1.19,0.6,0.17
2009-05-26 00:00:00,-0.00492,887.0,1022.5,4985.6,1.75,3.13,1.25,0.6,0.18
2009-05-26 04:00:00,0.00314,887.0,1022.5,4985.6,1.75,3.13,1.25,0.6,0.18
2009-05-26 08:00:00,-0.01044,909.49,1022.5,4985.6,1.75,3.13,1.25,0.6,0.18
2009-05-26 12:00:00,0.004,910.33,1022.5,4985.6,1.75,3.13,1.25,0.6,0.18
2009-05-26 16:00:00,0.0056,910.33,1022.5,4985.6,1.75,3.13,1.25,0.6,0.18
2009-05-26 20:00:00,9e-05,910.33,1022.5,4985.6,1.75,3.13,1.25,0.6,0.18
2009-05-27 00:00:00,-0.00227,910.33,1033.5,5000.77,1.75,3.13,1.37,0.6,0.17
2009-05-27 04:00:00,-0.00318,910.33,1033.5,5000.77,1.75,3.13,1.37,0.6,0.17
2009-05-27 08:00:00,0.00127,909.35,1033.5,5000.77,1.75,3.13,1.37,0.6,0.17
2009-05-27 12:00:00,0.00111,893.06,1033.5,5000.77,1.75,3.13,1.37,0.6,0.17
2009-05-27 16:00:00,-0.00516,893.06,1033.5,5000.77,1.75,3.13,1.37,0.6,0.17
2009-05-27 20:00:00,-0.00716,893.06,1033.5,5000.77,1.75,3.13,1.37,0.6,0.17
2009-05-28 00:00:00,0.00148,893.06,1008.5,4932.88,1.75,3.13,1.33,0.6,0.17
2009-05-28 04:00:00,-0.00213,893.06,1008.5,4932.88,1.75,3.13,1.33,0.6,0.17
2009-05-28 08:00:00,0.00444,893.85,1008.5,4932.88,1.75,3.13,1.33,0.6,0.17
2009-05-28 12:00:00,0.0069,906.83,1008.5,4932.88,1.75,3.13,1.33,0.6,0.17
2009-05-28 16:00:00,-0.00066,906.83,1008.5,4932.88,1.75,3.13,1.33,0.6,0.17
2009-05-28 20:00:00,-0.00035,906.83,1008.5,4932.88,1.75,3.13,1.33,0.6,0.17
2009-05-29 00:00:00,0.00627,906.83,999.5,4940.82,1.75,3.13,1.36,0.6,0.19
2009-05-29 04:00:00,0.00128,906.83,999.5,4940.82,1.75,3.13,1.36,0.6,0.19
2009-05-29 08:00:00,0.00682,907.25,999.5,4940.82,1.75,3.13,1.36,0.6,0.19
2009-05-29 12:00:00,0.00201,919.14,999.5,4940.82,1.75,3.13,1.36,0.6,0.19
2009-05-29 16:00:00,0.00206,919.14,999.5,4940.82,1.75,3.13,1.36,0.6,0.19
2009-05-29 20:00:00,0.00433,919.14,999.5,4940.82,1.75,3.13,1.36,0.6,0.19
2009-06-01 00:00:00,-0.0015,919.14,1088.5,5142.56,1.75,3.37,1.53,0.0,0.21
2009-06-01 04:00:00,-0.0016,919.14,1088.5,5142.56,1.75,3.37,1.53,0.0,0.21
2009-06-01 08:00:00,0.01108,942.91,1088.5,5142.56,1.75,3.37,1.53,0.0,0.21
2009-06-01 12:00:00,-0.00424,942.87,1088.5,5142.56,1.75,3.37,1.53,0.0,0.21
2009-06-01 16:00:00,0.00256,942.87,1088.5,5142.56,1.75,3.37,1.53,0.0,0.21
2009-06-01 20:00:00,-0.00715,942.87,1088.5,5142.56,1.75,3.37,1.53,0.0,0.21
2009-06-02 00:00:00,0.00042,942.87,1093.5,5144.06,1.75,3.37,1.59,0.0,0.2
2009-06-02 04:00:00,-0.00129,942.87,1093.5,5144.06,1.75,3.37,1.59,0.0,0.2
2009-06-02 08:00:00,0.00199,943.49,1093.5,5144.06,1.75,3.37,1.59,0.0,0.2
2009-06-02 12:00:00,0.00944,944.74,1093.5,5144.06,1.75,3.37,1.59,0.0,0.2
2009-06-02 16:00:00,0.00572,944.74,1093.5,5144.06,1.75,3.37,1.59,0.0,0.2
2009-06-02 20:00:00,-0.00072,944.74,1093.5,5144.06,1.75,3.37,1.59,0.0,0.2
2009-06-03 00:00:00,-0.00246,944.74,1038.5,5054.53,1.75,3.37,1.5,0.0,0.21
2009-06-03 04:00:00,0.00228,944.74,1038.5,5054.53,1.75,3.37,1.5,0.0,0.21
2009-06-03 08:00:00,-0.00797,927.7,1038.5,5054.53,1.75,3.37,1.5,0.0,0.21
2009-06-03 12:00:00,-0.00512,931.76,1038.5,5054.53,1.75,3.37,1.5,0.0,0.21
2009-06-03 16:00:00,-0.0026,931.76,1038.5,5054.53,1.75,3.37,1.5,0.0,0.21
2009-06-03 20:00:00,-0.00034,931.76,1038.5,5054.53,1.75,3.37,1.5,0.0,0.21
2009-06-04 00:00:00,0.00232,931.76,1046.5,5064.8,1.75,3.37,1.55,0.0,0.2
2009-06-04 04:00:00,0.00015,931.76,1046.5,5064.8,1.75,3.37,1.55,0.0,0.2
2009-06-04 08:00:00,0.00194,937.31,1046.5,5064.8,1.75,3.37,1.55,0.0,0.2
2009-06-04 12:00:00,-0.00537,942.46,1046.5,5064.8,1.75,3.37,1.55,0.0,0.2
2009-06-04 16:00:00,0.00642,942.46,1046.5,5064.8,1.75,3.37,1.55,0.0,0.2
2009-06-04 20:00:00,-0.00238,942.46,1046.5,5064.8,1.75,3.37,1.55,0.0,0.2
2009-06-05 00:00:00,0.00208,942.46,1060.5,5077.03,1.75,3.37,1.71,0.0,0.21
2009-06-05 04:00:00,-0.00047,942.46,1060.5,5077.03,1.75,3.37,1.71,0.0,0.21
2009-06-05 08:00:00,-0.00224,946.16,1060.5,5077.03,1.75,3.37,1.71,0.0,0.21
2009-06-05 12:00:00,-0.01445,940.09,1060.5,5077.03,1.75,3.37,1.71,0.0,0.21
2009-06-05 16:00:00,-0.0031,940.09,1060.5,5077.03,1.75,3.37,1.71,0.0,0.21
2009-06-05 20:00:00,-0.00264,940.09,1060.5,5077.03,1.75,3.37,1.71,0.0,0.21
2009-06-08 00:00:00,0.00238,940.09,1022.5,5004.72,1.75,3.37,1.71,0.0,0.21
2009-06-08 04:00:00,-0.00308,940.09,1022.5,5004.72,1.75,3.37,1.71,0.0,0.21
2009-06-08 08:00:00,-0.01512,928.52,1022.5,5004.72,1.75,3.37,1.71,0.0,0.21
2009-06-08 12:00:00,0.00409,939.14,1022.5,5004.72,1.75,3.37,1.71,0.0,0.21
2009-06-08 16:00:00,0.00545,939.14,1022.5,5004.72,1.75,3.37,1.71,0.0,0.21
2009-06-08 20:00:00,-0.00026,939.14,1022.5,5004.72,1.75,3.37,1.71,0.0,0.21
2009-06-09 00:00:00,0.0001,939.14,1033.5,4997.86,1.75,3.37,1.75,0.0,0.18
2009-06-09 04:00:00,-0.00068,939.14,1033.5,4997.86,1.75,3.37,1.75,0.0,0.18
2009-06-09 08:00:00,0.0,941.26,1033.5,4997.86,1.75,3.37,1.75,0.0,0.18
2009-06-09 12:00:00,0.00821,942.43,1033.5,4997.86,1.75,3.37,1.75,0.0,0.18
2009-06-09 16:00:00,0.0057,942.43,1033.5,4997.86,1.75,3.37,1.75,0.0,0.18
2009-06-09 20:00:00,0.00397,942.43,1033.5,4997.86,1.75,3.37,1.75,0.0,0.18
2009-06-10 00:00:00,-0.00116,942.43,1055.5,5051.18,1.75,3.37,1.85,0.0,0.18
2009-06-10 04:00:00,0.00453,942.43,1055.5,5051.18,1.75,3.37,1.85,0.0,0.18
2009-06-10 08:00:00,-0.00232,938.36,1055.5,5051.18,1.75,3.37,1.85,0.0,0.18
2009-06-10 12:00:00,-0.00531,939.15,1055.5,5051.18,1.75,3.37,1.85,0.0,0.18
2009-06-10 16:00:00,-0.00993,939.15,1055.5,5051.18,1.75,3.37,1.85,0.0,0.18
2009-06-10 20:00:00,0.00326,939.15,1055.5,5051.18,1.75,3.37,1.85,0.0,0.18
2009-06-11 00:00:00,0.00614,939.15,1080.5,5107.26,1.75,3.37,1.78,0.0,0.17
2009-06-11 04:00:00,0.00037,939.15,1080.5,5107.26,1.75,3.37,1.78,0.0,0.17
2009-06-11 08:00:00,7e-05,951.65,1080.5,5107.26,1.75,3.37,1.78,0.0,0.17
2009-06-11 12:00:00,0.00063,944.89,1080.5,5107.26,1.75,3.37,1.78,0.0,0.17
2009-06-11 16:00:00,0.00925,944.89,1080.5,5107.26,1.75,3.37,1.78,0.0,0.17
2009-06-11 20:00:00,-0.0034,944.89,1080.5,5107.26,1.75,3.37,1.78,0.0,0.17
2009-06-12 00:00:00,0.00066,944.89,1062.5,5069.24,1.75,3.37,1.67,0.0,0.17
2009-06-12 04:00:00,-0.0028,944.89,1062.5,5069.24,1.75,3.37,1.67,0.0,0.17
2009-06-12 08:00:00,-0.00396,940.79,1062.5,5069.24,1.75,3.37,1.67,0.0,0.17
2009-06-12 12:00:00,-0.00824,946.21,1062.5,5069.24,1.75,3.37,1.67,0.0,0.17
2009-06-12 16:00:00,0.0073,946.21,1062.5,5069.24,1.75,3.37,1.67,0.0,0.17
2009-06-12 20:00:00,-0.00105,946.21,1062.5,5069.24,1.75,3.37,1.67,0.0,0.17
2009-06-15 00:00:00,-0.00539,946.21,987.5,4889.94,1.75,3.37,1.6,0.0,0.22
2009-06-15 04:00:00,-0.00521,946.21,987.5,4889.94,1.75,3.37,1.6,0.0,0.22
2009-06-15 08:00:00,-0.00367,923.54,987.5,4889.94,1.75,3.37,1.6,0.0,0.22
2009-06-15 12:00:00,-0.0033,923.72,987.5,4889.94,1.75,3.37,1.6,0.0,0.22
2009-06-15 16:00:00,-0.00695,923.72,987.5,4889.94,1.75,3.37,1.6,0.0,0.22
2009-06-15 20:00:00,0.00159,923.72,987.5,4889.94,1.75,3.37,1.6,0.0,0.22
2009-06-16 00:00:00,0.00134,923.72,984.5,4890.72,1.75,3.37,1.53,0.0,0.22
2009-06-16 04:00:00,0.00301,923.72,984.5,4890.72,1.75,3.37,1.53,0.0,0.22
2009-06-16 08:00:00,0.00561,916.38,984.5,4890.72,1.75,3.37,1.53,0.0,0.22
2009-06-16 12:00:00,-0.00209,911.97,984.5,4890.72,1.75,3.37,1.53,0.0,0.22
2009-06-16 16:00:00,-0.00204,911.97,984.5,4890.72,1.75,3.37,1.53,0.0,0.22
2009-06-16 20:00:00,-0.00098,911.97,984.5,4890.72,1.75,3.37,1.53,0.0,0.22
2009-06-17 00:00:00,0.00069,911.97,941.5,4799.98,1.75,3.37,1.43,0.0,0.24
2009-06-17 04:00:00,0.00389,911.97,941.5,4799.98,1.75,3.37,1.43,0.0,0.24
2009-06-17 08:00:00,-0.00041,912.51,941.5,4799.98,1.75,3.37,1.43,0.0,0.24
2009-06-17 12:00:00,-0.00059,910.71,941.5,4799.98,1.75,3.37,1.43,0.0,0.24
2009-06-17 16:00:00,0.0037,910.71,941.5,4799.98,1.75,3.37,1.43,0.0,0.24
2009-06-17 20:00:00,0.00351,910.71,941.5,4799.98,1.75,3.37,1.43,0.0,0.24
2009-06-18 00:00:00,0.00036,910.71,968.5,4837.48,1.75,3.37,1.53,0.0,0.25
2009-06-18 04:00:00,-0.0006,910.71,968.5,4837.48,1.75,3.37,1.53,0.0,0.25
2009-06-18 08:00:00,0.00181,920.19,968.5,4837.48,1.75,3.37,1.53,0.0,0.25
2009-06-18 12:00:00,0.00255,918.37,968.5,4837.48,1.75,3.37,1.53,0.0,0.25
2009-06-18 16:00:00,-0.00706,918.37,968.5,4837.48,1.75,3.37,1.53,0.0,0.25
2009-06-18 20:00:00,-0.00078,918.37,968.5,4837.48,1.75,3.37,1.53,0.0,0.25
2009-06-19 00:00:00,7e-05,918.37,993.5,4839.46,1.75,3.37,1.54,0.0,0.25
2009-06-19 04:00:00,0.00302,918.37,993.5,4839.46,1.75,3.37,1.54,0.0,0.25
2009-06-19 08:00:00,-0.0023,918.8,993.5,4839.46,1.75,3.37,1.54,0.0,0.25
2009-06-19 12:00:00,0.00077,921.23,993.5,4839.46,1.75,3.37,1.54,0.0,0.25
2009-06-19 16:00:00,0.00532,921.23,993.5,4839.46,1.75,3.37,1.54,0.0,0.25
2009-06-19 20:00:00,-0.00368,921.23,993.5,4839.46,1.75,3.37,1.54,0.0,0.25
2009-06-22 00:00:00,-0.00337,921.23,922.5,4693.4,1.75,3.37,1.44,0.0,0.24
2009-06-22 04:00:00,0.00033,921.23,922.5,4693.4,1.75,3.37,1.44,0.0,0.24
2009-06-22 08:00:00,-0.00469,898.23,922.5,4693.4,1.75,3.37,1.44,0.0,0.24
2009-06-22 12:00:00,-0.00148,893.04,922.5,4693.4,1.75,3.37,1.44,0.0,0.24
2009-06-22 16:00:00,0.00323,893.04,922.5,4693.4,1.75,3.37,1.44,0.0,0.24
2009-06-22 20:00:00,-0.00212,893.04,922.5,4693.4,1.75,3.37,1.44,0.0,0.24
2009-06-23 00:00:00,-0.00024,893.04,910.5,4707.15,1.75,3.37,1.43,0.0,0.24
