date,close,MA10,MACD,ROC,Momentum,RSI,Bollinger_Up,Bollinger_Down,CCI
2004-05-24 16:00:00,0.0051,1.19949,0.00074,0.52706,0.0054,58.6529,1.20687,1.19211,0.572
2004-05-24 20:00:00,-0.0006,1.19957,0.0009,0.3761,0.0045,56.9873,1.20694,1.1922,0.38807
2004-05-25 00:00:00,0.0008,1.19935,0.00107,0.01664,0.0065,58.72381,1.20677,1.19193,0.66073
2004-05-25 04:00:00,0.0024,1.19944,0.00139,0.26644,0.0077,63.61965,1.20714,1.19174,1.23698
2004-05-25 08:00:00,0.0028,1.19997,0.00185,0.43268,0.0054,68.4679,1.20856,1.19138,1.63623
2004-05-25 12:00:00,0.0052,1.20123,0.0026,0.66434,0.0112,75.26879,1.21157,1.19089,2.12211
2004-05-25 16:00:00,-0.0004,1.20279,0.00313,0.39768,0.01,73.90638,1.21405,1.19153,1.6001
2004-05-25 20:00:00,-0.0016,1.20416,0.00338,-0.16499,0.006,68.4035,1.21579,1.19253,1.03911
2004-05-26 00:00:00,0.0006,1.20571,0.00358,-0.08252,0.0038,69.35425,1.2168,1.19462,0.91785
2004-05-26 04:00:00,0.0004,1.20718,0.00373,0.08263,-0.001,70.02243,1.21858,1.19578,0.70526
2004-05-26 08:00:00,0.0018,1.20832,0.00395,0.1817,0.0012,72.96922,1.22013,1.19651,0.79245
2004-05-26 12:00:00,-0.0027,1.20925,0.00386,-0.07431,0.0001,62.69732,1.22126,1.19724,0.17491
2004-05-26 16:00:00,0.0013,1.21023,0.00385,-0.11542,0.0008,65.30981,1.22266,1.1978,0.22051
2004-05-26 20:00:00,0.0,1.21097,0.0038,0.10741,0.0004,65.30981,1.22374,1.1982,0.0987
2004-05-27 00:00:00,0.0015,1.21158,0.00384,0.1238,0.0001,68.45672,1.2247,1.19846,0.23171
2004-05-27 04:00:00,0.0025,1.21192,0.00402,0.33014,0.0053,72.99354,1.2254,1.19844,0.54596
2004-05-27 08:00:00,-0.0001,1.21229,0.00411,0.19784,0.0039,72.5299,1.2254,1.19918,0.48963
2004-05-27 12:00:00,0.0089,1.21371,0.00485,0.72392,0.0128,83.12771,1.22778,1.19964,1.51975
2004-05-27 16:00:00,0.0025,1.21532,0.00557,0.93789,0.0138,84.94098,1.23002,1.20062,1.57508
2004-05-27 20:00:00,-0.0001,1.21688,0.00606,0.19601,0.0112,84.53719,1.23175,1.20201,1.33451
2004-05-28 00:00:00,-0.0002,1.21824,0.00636,-0.02445,0.0111,83.65349,1.23361,1.20287,1.08784
2004-05-28 04:00:00,0.0022,1.22009,0.0067,0.16303,0.0044,85.50538,1.23581,1.20437,1.10827
2004-05-28 08:00:00,-0.003,1.22151,0.00665,-0.06522,-0.0011,72.97854,1.23675,1.20627,0.56305
2004-05-28 12:00:00,-0.0011,1.22282,0.00644,-0.33366,-0.0021,68.86804,1.2375,1.20814,0.25612
2004-05-28 16:00:00,-0.0038,1.2236,0.00591,-0.39974,-0.0057,56.62577,1.23761,1.20959,-0.38546
2004-05-28 20:00:00,0.0006,1.22419,0.00547,-0.26129,-0.0073,57.93756,1.23806,1.21032,-0.38782
2004-05-31 00:00:00,-0.0023,1.22456,0.00488,-0.13924,-0.0066,51.326,1.23812,1.211,-0.79048
2004-05-31 04:00:00,0.002,1.22424,0.00452,-0.02456,-0.0035,56.15967,1.23728,1.2112,-0.46629
2004-05-31 08:00:00,0.0006,1.22373,0.00424,0.21325,0.0009,57.56439,1.23623,1.21123,-0.3087
2004-05-31 12:00:00,-0.0005,1.22318,0.00393,0.00819,-0.0002,55.90577,1.23507,1.21129,-0.31625
2004-05-31 16:00:00,-0.0021,1.22244,0.00347,-0.2128,0.0,49.27952,1.23387,1.21101,-0.56684
2004-05-31 20:00:00,0.0,1.22148,0.00307,-0.17195,-0.002,49.27952,1.23192,1.21104,-0.43696
2004-06-01 00:00:00,-0.0013,1.22069,0.00262,-0.10663,-0.0039,45.18637,1.23031,1.21107,-0.58024
2004-06-01 04:00:00,0.0039,1.2204,0.00255,0.21325,0.0005,57.07175,1.22891,1.21189,0.32887
2004-06-01 08:00:00,0.0048,1.22097,0.00285,0.71434,0.0074,66.88971,1.22875,1.21319,1.44686
2004-06-01 12:00:00,-0.0042,1.22106,0.00272,0.04911,0.0032,54.72207,1.22818,1.21394,0.37648
2004-06-01 16:00:00,0.0006,1.22144,0.00263,-0.29349,0.0051,55.99274,1.22772,1.21516,0.49691
2004-06-01 20:00:00,0.0014,1.22176,0.00264,0.16361,0.0026,58.97744,1.22804,1.21548,0.84093
2004-06-02 00:00:00,0.0006,1.22208,0.00267,0.16353,-0.0016,60.26088,1.22816,1.216,0.95976
2004-06-02 04:00:00,0.0028,1.22273,0.00288,0.27769,0.0054,65.80772,1.22896,1.2165,1.62651
2004-06-02 08:00:00,-0.0006,1.22353,0.00297,0.17959,0.0042,63.69103,1.22984,1.21722,1.16262
2004-06-02 12:00:00,0.0006,1.22439,0.00305,0.0,0.0034,64.94389,1.23052,1.21826,1.11208
2004-06-02 16:00:00,-0.0068,1.2247,0.00254,-0.50522,-0.004,45.27246,1.23074,1.21866,-1.22608
2004-06-02 20:00:00,-0.0001,1.22461,0.0021,-0.56198,-0.0069,45.04949,1.23062,1.2186,-1.23483
2004-06-03 00:00:00,-0.002,1.22384,0.00158,-0.17199,-0.0083,40.60549,1.23003,1.21765,-1.59732
2004-06-03 04:00:00,0.0007,1.22356,0.0012,-0.10648,-0.0082,42.79985,1.22986,1.21726,-1.25691
2004-06-03 08:00:00,0.0021,1.22343,0.00106,0.22972,0.0007,49.07174,1.22957,1.21729,-0.56366
2004-06-03 12:00:00,0.0009,1.22325,0.00101,0.24598,0.0017,51.59892,1.22936,1.21714,-0.21273
2004-06-03 16:00:00,-0.0005,1.22296,0.00092,0.03274,0.0032,50.06536,1.22907,1.21685,-0.28172
2004-06-03 20:00:00,-0.0003,1.22236,0.00082,-0.06543,0.0022,49.09265,1.22845,1.21627,-0.18396
2004-06-04 00:00:00,-0.0002,1.2218,0.00071,-0.04091,-0.0001,48.39614,1.2277,1.2159,-0.06777
2004-06-04 04:00:00,-0.0004,1.22114,0.00058,-0.04911,-0.0014,46.91695,1.22686,1.21542,0.02098
2004-06-04 08:00:00,0.0003,1.22119,0.0005,-0.00819,-0.0006,48.23541,1.22648,1.2159,0.1173
2004-06-04 12:00:00,0.0016,1.22141,0.00056,0.15558,0.0013,54.8769,1.22667,1.21615,0.64279
2004-06-04 16:00:00,0.0048,1.22231,0.00098,0.52395,0.0063,68.39394,1.22778,1.21684,2.04277
2004-06-04 20:00:00,0.0007,1.22321,0.00136,0.44968,0.0074,69.85707,1.2292,1.21722,1.79969
2004-06-07 00:00:00,0.0037,1.22427,0.00193,0.35834,0.0108,76.30045,1.23146,1.21708,2.23423
2004-06-07 04:00:00,0.0001,1.22525,0.00237,0.3093,0.0093,76.45161,1.23339,1.21711,1.75593
2004-06-07 08:00:00,-0.0003,1.22625,0.00266,-0.01623,0.0042,74.86001,1.23512,1.21738,1.31931
2004-06-07 12:00:00,-0.0003,1.22725,0.00283,-0.04869,0.0032,73.16754,1.23659,1.21791,0.97435
2004-06-07 16:00:00,0.0006,1.22833,0.00299,0.02435,0.0001,74.45114,1.23822,1.21844,0.82277
2004-06-07 20:00:00,-0.0003,1.22942,0.00305,0.02435,-0.0003,72.52371,1.23974,1.2191,0.51932
2004-06-08 00:00:00,-0.003,1.23018,0.00282,-0.26777,-0.003,56.32252,1.24043,1.21993,-0.21074
2004-06-08 04:00:00,0.0043,1.23121,0.00295,0.10551,0.0016,67.78405,1.24175,1.22067,0.41551
2004-06-08 08:00:00,0.0001,1.23177,0.00303,0.35799,0.0011,68.00102,1.24217,1.22137,0.33263
2004-06-08 12:00:00,-0.0068,1.23158,0.00252,-0.54321,-0.0054,45.06756,1.24138,1.22178,-0.99592
2004-06-08 16:00:00,-0.0011,1.23091,0.002,-0.64045,-0.0035,42.49183,1.24038,1.22144,-1.12113
2004-06-08 20:00:00,0.0003,1.23026,0.00159,-0.06522,-0.0075,43.47085,1.23948,1.22104,-0.94596
2004-06-09 00:00:00,-0.002,1.22944,0.00109,-0.13871,-0.0096,38.60285,1.23846,1.22042,-1.22856
2004-06-09 04:00:00,-0.0002,1.22863,0.00068,-0.17946,-0.003,38.12843,1.23742,1.21984,-1.12203
2004-06-09 08:00:00,-0.0019,1.22757,0.00019,-0.17158,-0.0038,33.75021,1.23633,1.21881,-1.3177
2004-06-09 12:00:00,-0.0061,1.22593,-0.00068,-0.65376,-0.0102,23.94275,1.23585,1.21601,-2.06279
2004-06-09 16:00:00,-0.0091,1.22368,-0.00208,-1.24407,-0.0173,16.1593,1.23715,1.21021,-2.53545
2004-06-09 20:00:00,-0.0038,1.22062,-0.00345,-1.06112,-0.0209,14.04139,1.23784,1.2034,-2.06918
2004-06-10 00:00:00,0.0012,1.21767,-0.0044,-0.21548,-0.0178,17.82062,1.23744,1.1979,-1.38275
2004-06-10 04:00:00,0.002,1.2156,-0.00493,0.26605,-0.0097,24.00775,1.23696,1.19424,-0.89895
2004-06-10 08:00:00,0.0001,1.21365,-0.00528,0.17442,-0.0005,24.32428,1.23595,1.19135,-0.67707
2004-06-10 12:00:00,-0.0001,1.21166,-0.0055,0.0,0.0032,24.21222,1.23456,1.18876,-0.49439
2004-06-10 16:00:00,0.0044,1.21031,-0.00526,0.35652,0.0064,38.14344,1.23304,1.18758,0.00792
2004-06-10 20:00:00,0.001,1.20908,-0.00493,0.44776,0.0054,40.88739,1.23138,1.18678,0.20803
2004-06-11 00:00:00,-0.0064,1.2074,-0.00513,-0.44613,-0.0011,31.0825,1.22957,1.18523,-0.21654
2004-06-11 04:00:00,-0.0041,1.20592,-0.00555,-0.86677,-0.0051,26.55052,1.22815,1.18369,-0.4517
2004-06-11 08:00:00,-0.0004,1.20531,-0.00585,-0.37344,-0.0099,26.13741,1.22765,1.18297,-0.43066
2004-06-11 12:00:00,0.0011,1.20519,-0.00594,0.05829,-0.0098,29.48967,1.22636,1.18402,-0.33918
2004-06-11 16:00:00,0.0006,1.20501,-0.00588,0.14161,-0.0028,31.37722,1.22431,1.18571,-0.29114
2004-06-11 20:00:00,-0.0013,1.2045,-0.00588,-0.05826,0.0,29.47751,1.22291,1.18609,-0.39111
2004-06-14 00:00:00,-0.0039,1.20359,-0.00612,-0.43254,-0.0035,24.52753,1.22134,1.18584,-0.74234
2004-06-14 04:00:00,0.0006,1.20275,-0.00619,-0.27479,-0.004,26.63351,1.21917,1.18633,-0.62741
2004-06-14 08:00:00,0.0041,1.20188,-0.00585,0.39265,-0.0005,39.45978,1.21644,1.18732,-0.02472
2004-06-14 12:00:00,0.0056,1.20147,-0.00507,0.80995,0.0064,52.15408,1.21348,1.18946,0.97085
2004-06-14 16:00:00,-0.0013,1.20157,-0.0045,0.35783,0.009,49.47806,1.21075,1.19239,0.96534
2004-06-14 20:00:00,-0.0004,1.20204,-0.00404,-0.14081,0.008,48.62508,1.20959,1.19449,0.94352
2004-06-15 00:00:00,0.0028,1.20283,-0.00341,0.199,0.0067,54.69923,1.21055,1.19511,1.44324
2004-06-15 04:00:00,-0.0014,1.20337,-0.00298,0.11612,-0.0003,51.3278,1.21117,1.19557,0.93061
2004-06-15 08:00:00,-0.0028,1.20357,-0.00284,-0.34757,-0.0018,45.14444,1.21137,1.19577,0.16153
2004-06-15 12:00:00,0.0059,1.20449,-0.00223,0.25684,0.0045,57.21256,1.21269,1.19629,1.36911
2004-06-15 16:00:00,0.0046,1.20626,-0.00136,0.87195,0.0063,64.06175,1.21563,1.19689,1.80184
2004-06-15 20:00:00,0.0015,1.20812,-0.00054,0.50409,0.0092,66.03184,1.21876,1.19748,1.51894
2004-06-16 00:00:00,-0.001,1.20947,3e-05,0.04116,0.011,63.45515,1.22078,1.19816,1.0136
2004-06-16 04:00:00,-0.0004,1.21022,0.00045,-0.11511,0.0047,62.3734,1.22198,1.19846,0.7788
2004-06-16 08:00:00,-0.0064,1.21046,0.00025,-0.55958,-0.0063,47.86667,1.22227,1.19865,-0.3489
2004-06-16 12:00:00,-0.0031,1.21043,-0.00015,-0.78202,-0.0109,42.54163,1.222,1.19886,-0.88687
2004-06-16 16:00:00,-0.0045,1.20967,-0.00082,-0.62893,-0.0144,36.06961,1.22121,1.19813,-1.5375
2004-06-16 20:00:00,-0.0001,1.20904,-0.00134,-0.38165,-0.0141,35.93462,1.22066,1.19742,-1.4353
2004-06-17 00:00:00,-0.001,1.20859,-0.00182,-0.09161,-0.0087,34.50006,1.22044,1.19674,-1.4999
2004-06-17 04:00:00,0.0024,1.20779,-0.00198,0.1166,-0.0032,40.80211,1.21955,1.19603,-0.96806
2004-06-17 08:00:00,0.0022,1.20675,-0.00191,0.38343,0.0035,46.08553,1.21774,1.19576,-0.4459
2004-06-17 12:00:00,-0.0012,1.20544,-0.00192,0.08319,0.0024,43.72063,1.21574,1.19514,-0.45417
2004-06-17 16:00:00,0.003,1.20453,-0.00168,0.14946,0.0064,50.74199,1.21456,1.1945,0.31299
2004-06-17 20:00:00,-0.0015,1.20351,-0.00158,0.12468,0.0025,47.453,1.2136,1.19342,0.21611
2004-06-18 00:00:00,-0.0023,1.2029,-0.00167,-0.31507,-0.002,42.73387,1.21319,1.19261,-0.11664
2004-06-18 04:00:00,-0.0037,1.20223,-0.00202,-0.49809,-0.0045,36.28408,1.21313,1.19133,-0.666
2004-06-18 08:00:00,0.0032,1.20233,-0.00202,-0.04159,-0.0043,44.35471,1.21337,1.19129,-0.09605
2004-06-18 12:00:00,0.0087,1.20331,-0.0013,0.99282,0.0059,59.75422,1.21452,1.1921,1.28253
2004-06-18 16:00:00,0.0027,1.20466,-0.0005,0.94858,0.0109,63.26025,1.21625,1.19307,1.47313
2004-06-18 20:00:00,0.001,1.20587,0.00021,0.30566,0.0156,64.53179,1.21786,1.19388,1.38935
2004-06-21 00:00:00,-0.0012,1.20674,0.00066,-0.01649,0.0112,61.68528,1.21852,1.19496,1.06295
2004-06-21 04:00:00,0.0008,1.20781,0.00108,-0.03294,0.0033,62.89757,1.21923,1.19639,1.04938
2004-06-21 08:00:00,-0.0039,1.20819,0.00108,-0.25556,-0.0033,53.69502,1.219,1.19738,0.31643
2004-06-21 12:00:00,-0.0017,1.20855,0.00093,-0.46136,-0.006,50.14184,1.21865,1.19845,-0.06929
2004-06-21 16:00:00,0.0026,1.2094,0.00101,0.07439,-0.0022,55.18172,1.21968,1.19912,0.27245
2004-06-21 20:00:00,0.0004,1.21066,0.0011,0.2483,-0.0026,55.94299,1.22117,1.20015,0.10275
2004-06-22 00:00:00,0.0014,1.21174,0.00126,0.14866,0.0027,58.6729,1.22224,1.20124,0.16379
2004-06-22 04:00:00,-0.0022,1.21173,0.0012,-0.06605,0.0022,52.94483,1.22189,1.20157,-0.26182
2004-06-22 08:00:00,-0.0025,1.2112,0.00094,-0.3876,-0.0029,47.13469,1.22067,1.20173,-0.69701
2004-06-22 12:00:00,0.0015,1.21072,0.00085,-0.08262,-0.0018,50.73863,1.2198,1.20164,-0.29083
2004-06-22 16:00:00,-0.0003,1.21033,0.00074,0.09935,-0.0035,49.98144,1.21921,1.20145,-0.27688
2004-06-22 20:00:00,0.0029,1.21015,0.00088,0.21498,0.0016,56.89123,1.21878,1.20152,0.42893
2004-06-23 00:00:00,0.0007,1.21043,0.00103,0.29774,0.0048,58.43136,1.2191,1.20176,0.52382
2004-06-23 04:00:00,0.0039,1.21127,0.00145,0.37954,0.0072,65.95984,1.22022,1.20232,1.19092
2004-06-23 08:00:00,-0.0044,1.21141,0.00141,-0.04123,0.0031,53.7556,1.21966,1.20316,0.1916
2004-06-23 12:00:00,-0.0035,1.21116,0.00109,-0.64935,-0.0033,46.20035,1.21734,1.20498,-0.79602
2004-06-23 16:00:00,0.0001,1.21078,0.00083,-0.28048,-0.0039,46.43933,1.21538,1.20618,-0.86105
2004-06-23 20:00:00,0.0002,1.21064,0.00063,0.02482,-0.0076,46.96287,1.21534,1.20594,-0.69801
2004-06-24 00:00:00,-0.0029,1.21046,0.00024,-0.22336,-0.0061,40.57334,1.21557,1.20535,-1.70557
2004-06-24 04:00:00,0.0003,1.21016,-5e-05,-0.21505,-0.0023,41.48837,1.21538,1.20494,-1.44085
2004-06-24 08:00:00,0.0051,1.2104,0.00014,0.44772,0.0027,54.67186,1.21551,1.20529,0.43085
2004-06-24 12:00:00,0.0063,1.21098,0.00078,0.94496,0.0088,65.37866,1.2169,1.20506,2.30367
2004-06-24 16:00:00,0.0,1.21149,0.00128,0.52002,0.0117,65.37866,1.21822,1.20476,1.87446
2004-06-24 20:00:00,0.0007,1.21168,0.00171,0.05748,0.0121,66.46524,1.21907,1.20429,1.84634
2004-06-25 00:00:00,-0.0034,1.21197,0.00175,-0.22171,0.0036,56.83817,1.21952,1.20442,0.82878
2004-06-25 04:00:00,0.0016,1.21277,0.0019,-0.14772,-0.0011,59.8769,1.22064,1.2049,0.99848
2004-06-25 08:00:00,-0.0037,1.21319,0.00169,-0.17283,-0.0048,50.70458,1.22107,1.20531,-0.04822
2004-06-25 12:00:00,0.0013,1.21372,0.00162,-0.19725,-0.0042,53.48622,1.22163,1.20581,0.14668
2004-06-25 16:00:00,0.0,1.21454,0.00154,0.10717,-0.0008,53.48622,1.22223,1.20685,-0.06238
2004-06-25 20:00:00,0.0038,1.21571,0.00176,0.31294,0.0014,61.35553,1.22365,1.20777,0.60229
2004-06-28 00:00:00,-0.0026,1.21611,0.00171,0.09882,0.0025,54.36341,1.22391,1.20831,-0.1564
2004-06-28 04:00:00,-0.001,1.21578,0.00157,-0.29554,0.0002,51.8388,1.22358,1.20798,-0.32839
2004-06-28 08:00:00,0.0024,1.21569,0.00164,0.11518,0.0026,57.1458,1.22363,1.20775,0.30465
2004-06-28 12:00:00,0.0045,1.21598,0.00203,0.56814,0.0033,65.14695,1.22457,1.20739,1.26192
2004-06-28 16:00:00,-0.0044,1.21617,0.00196,0.00822,0.0015,54.16088,1.22484,1.2075,0.19155
2004-06-28 20:00:00,0.0014,1.21634,0.002,-0.24562,0.0039,56.73998,1.22482,1.20786,0.48558
2004-06-29 00:00:00,-0.0005,1.21683,0.00196,0.07395,0.001,55.50081,1.22498,1.20868,0.26242
2004-06-29 04:00:00,-0.0013,1.21706,0.00181,-0.14773,-0.0048,52.20699,1.22473,1.20939,-0.11996
2004-06-29 08:00:00,0.0001,1.2173,0.00168,-0.09853,-0.0003,52.44819,1.22361,1.21099,-0.19014
2004-06-29 12:00:00,-0.0011,1.21705,0.00147,-0.0822,-0.0028,49.40097,1.22151,1.21259,-0.65041
2004-06-29 16:00:00,-0.0029,1.21677,0.00105,-0.32876,-0.0052,42.21617,1.22098,1.21256,-1.93466
2004-06-29 20:00:00,-0.0046,1.21613,0.00035,-0.61698,-0.0085,33.60282,1.22169,1.21057,-2.88603
2004-06-30 00:00:00,0.0025,1.2155,-1e-05,-0.17317,-0.0061,40.88604,1.22148,1.20952,-1.63924
2004-06-30 04:00:00,-0.0026,1.21416,-0.00049,-0.00828,-0.0076,36.28654,1.22086,1.20746,-1.83762
2004-06-30 08:00:00,0.0059,1.21385,-0.0004,0.27259,0.0012,50.3651,1.22057,1.20713,0.01487
2004-06-30 12:00:00,0.0034,1.21374,-4e-05,0.76987,0.0092,56.51727,1.2205,1.20698,1.053
2004-06-30 16:00:00,-0.0011,1.21357,0.00014,0.18947,0.0056,54.10647,1.22028,1.20686,0.78395
2004-06-30 20:00:00,0.0024,1.21377,0.00048,0.10679,0.0106,58.40749,1.22063,1.20691,1.40775
2004-07-01 00:00:00,-0.0007,1.21389,0.00068,0.13978,0.004,56.68586,1.22082,1.20696,1.15772
2004-07-01 04:00:00,-0.0004,1.21408,0.0008,-0.09027,0.0002,55.64448,1.22097,1.20719,0.9932
2004-07-01 08:00:00,-0.0002,1.21454,0.00087,-0.04927,0.0011,55.08229,1.22147,1.20761,0.79652
2004-07-01 12:00:00,0.0006,1.21552,0.00096,0.03285,-0.0007,56.5457,1.2225,1.20854,0.68219
2004-07-01 16:00:00,-0.0007,1.21618,0.00097,-0.00821,-0.0007,54.25437,1.22317,1.20919,0.29191
2004-07-01 20:00:00,-0.0013,1.21697,0.00086,-0.16422,-0.0016,50.06788,1.22345,1.21049,-0.33015
2004-07-02 00:00:00,-0.0005,1.21712,0.00072,-0.14788,-0.0019,48.46955,1.22357,1.21067,-0.53361
2004-07-02 04:00:00,0.0014,1.21707,0.00072,0.07402,-0.0011,53.12504,1.2234,1.21074,-0.08527
2004-07-02 08:00:00,-0.0014,1.21699,0.00059,0.0,-0.0018,48.27869,1.22321,1.21077,-0.51097
2004-07-02 12:00:00,0.0145,1.21812,0.00165,1.07659,0.014,74.76782,1.22715,1.20909,2.60972
2004-07-02 16:00:00,0.0027,1.21959,0.00267,1.41517,0.0172,77.18531,1.2313,1.20788,2.22209
2004-07-02 20:00:00,-0.0005,1.22105,0.0034,0.17888,0.0153,75.6931,1.2346,1.2075,1.6308
2004-07-05 00:00:00,0.0006,1.22259,0.00398,0.00811,0.0173,76.30392,1.23751,1.20767,1.35501
2004-07-05 04:00:00,-0.0004,1.22403,0.00436,0.01623,0.0024,74.90953,1.2393,1.20876,1.08317
2004-07-05 08:00:00,-0.0033,1.22521,0.00434,-0.30015,-0.0036,64.16159,1.24037,1.21005,0.50002
2004-07-05 12:00:00,0.0003,1.22655,0.0043,-0.24345,-0.0028,64.67357,1.24093,1.21217,0.38256
2004-07-05 16:00:00,-0.0008,1.22786,0.00416,-0.04068,-0.0042,62.04722,1.24204,1.21368,0.09028
2004-07-05 20:00:00,0.0,1.22903,0.004,-0.06508,-0.0038,62.04722,1.24323,1.21483,-0.07465
2004-07-06 00:00:00,0.0005,1.23039,0.00387,0.0407,0.0,63.20031,1.24444,1.21634,-0.19783
2004-07-06 04:00:00,0.0026,1.23056,0.00393,0.25234,0.0023,68.69557,1.24482,1.2163,0.14584
2004-07-06 08:00:00,-0.0039,1.23007,0.00362,-0.10578,-0.0008,55.00568,1.24407,1.21607,-0.33854
2004-07-06 12:00:00,0.0038,1.23001,0.00364,-0.00812,0.003,62.99043,1.24387,1.21615,0.21505
2004-07-06 16:00:00,-0.0022,1.22967,0.00344,0.13032,0.0003,56.53643,1.24306,1.21628,-0.05527
2004-07-06 20:00:00,-0.0001,1.22936,0.00324,-0.18676,-0.0024,56.24538,1.24223,1.21649,-0.02486
2004-07-07 00:00:00,0.0002,1.2294,0.00306,0.00813,0.0017,56.74028,1.24151,1.21729,0.0
2004-07-07 04:00:00,0.0065,1.23006,0.0034,0.54507,0.0044,69.28552,1.24149,1.21863,1.02213
2004-07-07 08:00:00,0.0013,1.23093,0.00373,0.63446,0.0079,71.14505,1.24128,1.22058,1.21131
2004-07-07 12:00:00,-0.0004,1.23176,0.00392,0.07282,0.0076,69.70233,1.24077,1.22275,1.11924
2004-07-07 16:00:00,0.0009,1.23263,0.00409,0.04041,0.0083,71.1642,1.23894,1.22632,1.60786
2004-07-07 20:00:00,-0.0008,1.23316,0.00412,0.00809,0.001,67.92716,1.23986,1.22646,1.1172
2004-07-08 00:00:00,-0.0009,1.23399,0.00402,-0.13735,-0.0012,64.2727,1.24093,1.22705,0.57904
2004-07-08 04:00:00,0.0017,1.23461,0.00403,0.06468,0.0009,67.89749,1.242,1.22722,0.83609
2004-07-08 08:00:00,-0.0027,1.23518,0.00378,-0.08091,-0.0027,57.58701,1.24267,1.22769,-0.04808
2004-07-08 12:00:00,0.003,1.23606,0.00378,0.02424,0.0011,64.283,1.24395,1.22817,0.49169
2004-07-08 16:00:00,0.0014,1.23706,0.00384,0.35628,0.0034,66.98562,1.24529,1.22883,0.56898
2004-07-08 20:00:00,0.0001,1.23742,0.00386,0.12116,0.0018,67.18269,1.24588,1.22896,0.49168
2004-07-09 00:00:00,0.002,1.23785,0.00399,0.16944,0.0065,71.02623,1.24661,1.22909,0.83352
2004-07-09 04:00:00,-0.0002,1.2383,0.00403,0.14522,0.0033,70.11382,1.24712,1.22948,0.68056
2004-07-09 08:00:00,-0.0027,1.23839,0.0038,-0.23359,-0.0008,58.78624,1.24686,1.22992,0.04957
2004-07-09 12:00:00,0.0001,1.23857,0.00358,-0.20946,-0.0008,59.05845,1.24695,1.23019,0.03104
2004-07-09 16:00:00,0.0017,1.23901,0.00351,0.14533,-0.0011,63.59956,1.24668,1.23134,0.36262
2004-07-09 20:00:00,0.0014,1.23942,0.00352,0.25026,0.0005,66.95353,1.24706,1.23178,0.62336
2004-07-12 00:00:00,-0.0027,1.23983,0.00328,-0.1048,0.0005,55.91366,1.24659,1.23307,-0.21601
2004-07-12 04:00:00,0.0005,1.23999,0.00309,-0.17716,0.0009,57.36033,1.24555,1.23443,-0.14021
2004-07-12 08:00:00,0.0029,1.2403,0.00314,0.27439,0.0021,64.80337,1.24451,1.23609,1.04598
2004-07-12 12:00:00,-0.0033,1.24027,0.00288,-0.03227,-0.0026,53.08688,1.24427,1.23627,-0.53483
2004-07-12 16:00:00,0.0015,1.24019,0.00276,-0.14487,0.0016,57.01224,1.24419,1.23619,0.25471
2004-07-12 20:00:00,0.0003,1.24016,0.00266,0.14526,0.0014,57.79697,1.24411,1.23621,0.42483
2004-07-13 00:00:00,-0.0032,1.24008,0.00229,-0.23374,-0.0047,47.51671,1.24403,1.23613,-1.15542
2004-07-13 04:00:00,-0.0016,1.23983,0.00185,-0.38678,-0.003,43.24356,1.24388,1.23578,-1.7948
2004-07-13 08:00:00,0.0012,1.23953,0.00159,-0.03232,-0.0033,47.20042,1.24339,1.23567,-1.10481
2004-07-13 12:00:00,-0.0061,1.23848,0.00087,-0.39638,-0.0097,33.8653,1.2437,1.23326,-2.74883
2004-07-13 16:00:00,0.0001,1.23771,0.00031,-0.48489,-0.0064,34.2039,1.2437,1.23172,-2.10714
2004-07-13 20:00:00,0.0022,1.23711,4e-05,0.18679,-0.0026,41.52235,1.24353,1.23069,-1.09409
2004-07-14 00:00:00,0.0013,1.23635,-7e-05,0.28423,-0.0025,45.50229,1.24295,1.22975,-0.43915
2004-07-14 04:00:00,-0.0009,1.23583,-0.00022,0.03243,0.0027,43.23861,1.24268,1.22898,-0.53422
2004-07-14 08:00:00,0.0024,1.2354,-0.00015,0.12147,0.005,50.53057,1.24209,1.22871,0.29904
2004-07-14 12:00:00,0.0046,1.2354,0.00027,0.56726,0.0074,61.15739,1.24206,1.22874,1.68263
2004-07-14 16:00:00,-0.0013,1.23559,0.0005,0.2669,0.0048,57.29275,1.24229,1.22889,1.22635
2004-07-14 20:00:00,-0.001,1.23584,0.00059,-0.18533,0.0047,54.35693,1.24254,1.22914,0.85338
2004-07-15 00:00:00,-0.0011,1.23586,0.00057,-0.1694,0.0012,51.15322,1.24245,1.22927,0.52781
2004-07-15 04:00:00,-0.0007,1.23642,0.00049,-0.14531,-0.0041,49.10677,1.24273,1.23011,0.15216
2004-07-15 08:00:00,-0.001,1.23687,0.00034,-0.13736,-0.0038,46.17458,1.24317,1.23057,-0.30817
2004-07-15 12:00:00,0.0017,1.23727,0.00036,0.05659,-0.0011,51.63005,1.24347,1.23107,0.10639
2004-07-15 16:00:00,-0.0034,1.2372,0.0001,-0.13755,-0.0034,42.13896,1.24301,1.23139,-1.03349
2004-07-15 20:00:00,0.0014,1.23736,-0.0,-0.1616,-0.0013,46.62781,1.24307,1.23165,-0.6163
2004-07-16 00:00:00,0.0008,1.23736,-1e-05,0.17825,0.0005,49.13335,1.24273,1.23199,-0.35723
2004-07-16 04:00:00,0.0004,1.23694,1e-05,0.09712,-0.0008,50.42626,1.24186,1.23202,-0.05687
2004-07-16 08:00:00,-0.001,1.23655,-5e-05,-0.04853,0.0016,47.10075,1.24142,1.23168,-0.3083
