Time,Open,High,Low,Last,Change,%Chg,Volume
"02/12/2015 08:00",2069.98,2083.27,2069.98,2081.38,12.85,+0.62%,0
"02/11/2015 16:00",2068.23,2068.53,2068.23,2068.53,0.41,+0.02%,0
"02/11/2015 12:00",2067.51,2073.48,2057.98,2068.12,0.59,+0.03%,0
"02/11/2015 08:00",2068.55,2069.52,2063.48,2067.53,-1.06,-0.05%,0
"02/10/2015 16:00",2068.27,2068.59,2068.27,2068.59,0.25,+0.01%,0
"02/10/2015 12:00",2057.76,2070.86,2055.87,2068.34,10.57,+0.51%,0
"02/10/2015 08:00",2049.38,2058.11,2048.62,2057.77,11.03,+0.54%,0
"02/09/2015 16:00",2046.55,2046.74,2046.54,2046.74,0.12,+0.01%,0
"02/09/2015 12:00",2053.02,2056.16,2041.88,2046.62,-6.41,-0.31%,0
"02/09/2015 08:00",2053.46,2055.75,2047.54,2053.03,-2.43,-0.12%,0
"02/06/2015 16:00",2055.51,2055.51,2055.44,2055.46,-0.08,0.00%,0
"02/06/2015 12:00",2070.57,2071.33,2049.96,2055.54,-15.04,-0.73%,0
"02/06/2015 08:00",2062.28,2072.4,2061.48,2070.58,8.06,+0.39%,0
"02/05/2015 16:00",2062.27,2062.52,2062.27,2062.52,0.44,+0.02%,0
"02/05/2015 12:00",2058.54,2063.55,2054.17,2062.08,3.5,+0.17%,0
"02/05/2015 08:00",2043.45,2059.84,2043.45,2058.58,17.07,+0.84%,0
"02/04/2015 16:00",2041.35,2041.51,2041.35,2041.51,0.15,+0.01%,0
"02/04/2015 12:00",2049.77,2054.73,2036.72,2041.36,-8.46,-0.41%,0
"02/04/2015 08:00",2048.86,2051.67,2039.45,2049.82,-0.21,-0.01%,0
"02/03/2015 16:00",2049.71,2050.03,2049.71,2050.03,0.36,+0.02%,0
"02/03/2015 12:00",2030.12,2050.3,2027.62,2049.67,19.29,+0.95%,0
"02/03/2015 08:00",2022.71,2040.41,2022.71,2030.38,9.53,+0.47%,0
"02/02/2015 16:00",2020.84,2020.88,2020.83,2020.85,0.11,+0.01%,0
"02/02/2015 12:00",2005.77,2021.66,1990.76,2020.74,14.98,+0.75%,0
"02/02/2015 08:00",1996.67,2010.07,1980.9,2005.76,10.77,+0.54%,0
"01/30/2015 16:00",1995.37,1995.37,1994.99,1994.99,-0.03,0.00%,0
"01/30/2015 12:00",2007.52,2023.32,1993.38,1995.02,-12.47,-0.62%,0
"01/30/2015 08:00",2019.35,2019.64,2000.26,2007.49,-13.76,-0.68%,0
"01/29/2015 16:00",2021.48,2021.48,2021.25,2021.25,-0.06,0.00%,0
"01/29/2015 12:00",2000.65,2024.64,1997.65,2021.31,20.45,+1.02%,0
"01/29/2015 08:00",2002.45,2007.32,1989.18,2000.86,-1.3,-0.06%,0
"01/28/2015 16:00",2002.52,2002.52,2002.16,2002.16,-0.4,-0.02%,0
"01/28/2015 12:00",2030.31,2036.79,2001.49,2002.56,-27.76,-1.37%,0
"01/28/2015 08:00",2032.34,2042.49,2023.02,2030.32,0.77,+0.04%,0
"01/27/2015 16:00",2029.77,2029.77,2029.55,2029.55,-0.33,-0.02%,0
"01/27/2015 12:00",2027.23,2043.13,2026.79,2029.88,2.66,+0.13%,0
"01/27/2015 08:00",2047.86,2047.86,2019.91,2027.22,-29.87,-1.45%,0
"01/26/2015 16:00",2056.83,2057.09,2056.83,2057.09,0.24,+0.01%,0
"01/26/2015 12:00",2053.52,2057.62,2050.92,2056.85,3.33,+0.16%,0
"01/26/2015 08:00",2050.42,2053.67,2040.97,2053.52,1.7,+0.08%,0
"01/23/2015 16:00",2051.76,2051.83,2051.75,2051.82,-0.08,0.00%,0
"01/23/2015 12:00",2058.31,2062.79,2050.54,2051.9,-6.45,-0.31%,0
"01/23/2015 08:00",2062.98,2062.98,2052.91,2058.35,-4.8,-0.23%,0
"01/22/2015 16:00",2063.36,2063.38,2063.14,2063.15,-0.23,-0.01%,0
"01/22/2015 12:00",2045.44,2064.62,2043.28,2063.38,17.95,+0.88%,0
"01/22/2015 08:00",2034.3,2051.38,2026.38,2045.43,13.31,+0.65%,0
"01/21/2015 16:00",2032.4,2032.42,2032.12,2032.12,0.01,0.00%,0
"01/21/2015 12:00",2035,2036.56,2022.77,2032.11,-2.9,-0.14%,0
"01/21/2015 08:00",2020.19,2038.29,2012.04,2035.01,12.46,+0.62%,0
"01/20/2015 16:00",2022.45,2022.56,2022.45,2022.55,0.13,+0.01%,0
"01/20/2015 12:00",2007.15,2025.58,2005.74,2022.42,15.27,+0.76%,0
"01/20/2015 08:00",2020.76,2028.94,2004.49,2007.15,-12.27,-0.61%,0
"01/16/2015 16:00",2018.98,2019.42,2018.98,2019.42,0.42,+0.02%,0
"01/16/2015 12:00",2001.38,2020.46,2001.19,2019,17.6,+0.88%,0
"01/16/2015 08:00",1992.25,2006.75,1988.12,2001.4,8.73,+0.44%,0
"01/15/2015 16:00",1992.76,1992.76,1992.67,1992.67,-0.19,-0.01%,0
"01/15/2015 12:00",2001.64,2004.35,1991.47,1992.86,-8.78,-0.44%,0
"01/15/2015 08:00",2013.75,2021.35,1998.07,2001.64,-9.63,-0.48%,0
"01/14/2015 16:00",2011.11,2011.29,2011.11,2011.27,0.24,+0.01%,0
"01/14/2015 12:00",2000.24,2012.66,1988.44,2011.03,10.79,+0.54%,0
"01/14/2015 08:00",2018.4,2018.4,1999.14,2000.24,-22.79,-1.13%,0
"01/13/2015 16:00",2023.03,2023.05,2022.98,2023.03,0.15,+0.01%,0
"01/13/2015 12:00",2047.66,2048.42,2008.25,2022.88,-24.72,-1.21%,0
"01/13/2015 08:00",2031.58,2056.92,2031.58,2047.6,19.34,+0.95%,0
