Time,Open,High,Low,Last,Change,%Chg,Volume
09/15/2008,1251.7,1251.7,1192.7,1192.7,-59.,-4.71%,0
09/12/2008,1249.05,1255.09,1233.81,1251.7,2.65,+0.21%,0
09/11/2008,1232.04,1249.98,1211.54,1249.05,17.01,+1.38%,0
09/10/2008,1224.51,1243.9,1221.6,1232.04,7.53,+0.61%,0
09/09/2008,1267.79,1268.66,1224.51,1224.51,-43.28,-3.41%,0
09/08/2008,1242.31,1274.42,1242.31,1267.79,25.48,+2.05%,0
09/05/2008,1236.83,1244.94,1217.23,1242.31,5.48,+0.44%,0
09/04/2008,1274.98,1274.98,1232.83,1236.83,-38.15,-2.99%,0
09/03/2008,1277.58,1280.6,1265.59,1274.98,-2.6,-0.20%,0
09/02/2008,1282.83,1303.04,1272.2,1277.58,-5.25,-0.41%,0
08/29/2008,1300.68,1300.68,1282.74,1282.83,-17.85,-1.37%,0
08/28/2008,1281.66,1300.68,1281.66,1300.68,19.02,+1.48%,0
08/27/2008,1271.51,1285.05,1270.03,1281.66,10.15,+0.80%,0
08/26/2008,1266.84,1275.65,1263.21,1271.51,4.67,+0.37%,0
08/25/2008,1292.2,1292.2,1264.87,1266.84,-25.36,-1.96%,0
08/22/2008,1277.72,1293.09,1277.59,1292.2,14.48,+1.13%,0
08/21/2008,1274.54,1281.4,1265.22,1277.72,3.18,+0.25%,0
08/20/2008,1266.69,1276.01,1261.16,1274.54,7.85,+0.62%,0
08/19/2008,1278.6,1278.6,1263.11,1266.69,-11.91,-0.93%,0
08/18/2008,1298.2,1300.22,1274.51,1278.6,-19.6,-1.51%,0
08/15/2008,1292.93,1302.05,1290.74,1298.2,5.27,+0.41%,0
08/14/2008,1285.83,1300.11,1276.84,1292.93,7.1,+0.55%,0
08/13/2008,1289.59,1294.03,1274.86,1285.83,-3.76,-0.29%,0
08/12/2008,1305.32,1305.32,1285.64,1289.59,-15.73,-1.21%,0
08/11/2008,1296.32,1313.15,1291.41,1305.32,9,+0.69%,0
08/08/2008,1266.07,1297.85,1262.11,1296.32,30.25,+2.39%,0
08/07/2008,1289.19,1289.19,1264.29,1266.07,-23.12,-1.79%,0
08/06/2008,1284.88,1291.67,1276,1289.19,4.31,+0.34%,0
08/05/2008,1249.01,1284.88,1249.01,1284.88,35.87,+2.87%,0
08/04/2008,1260.31,1260.49,1247.45,1249.01,-11.3,-0.90%,0
08/01/2008,1267.38,1270.52,1254.54,1260.31,-7.07,-0.56%,0
07/31/2008,1284.26,1284.93,1265.97,1267.38,-16.88,-1.31%,0
07/30/2008,1263.2,1284.33,1263.2,1284.26,21.06,+1.67%,0
07/29/2008,1234.37,1263.2,1234.37,1263.2,28.83,+2.34%,0
07/28/2008,1257.76,1260.09,1234.37,1234.37,-23.39,-1.86%,0
07/25/2008,1252.54,1263.23,1251.75,1257.76,5.22,+0.42%,0
07/24/2008,1282.19,1283.22,1251.48,1252.54,-29.65,-2.31%,0
07/23/2008,1277,1291.17,1276.06,1282.19,5.19,+0.41%,0
07/22/2008,1260,1277.42,1248.83,1277,17,+1.35%,0
07/21/2008,1260.68,1267.74,1255.7,1260,-0.68,-0.05%,0
07/18/2008,1260.32,1262.23,1251.81,1260.68,0.36,+0.03%,0
07/17/2008,1245.36,1262.31,1241.49,1260.32,14.96,+1.20%,0
07/16/2008,1214.91,1245.52,1211.39,1245.36,30.45,+2.51%,0
07/15/2008,1228.3,1234.35,1200.44,1214.91,-13.39,-1.09%,0
07/14/2008,1239.49,1253.5,1225.01,1228.3,-11.19,-0.90%,0
07/11/2008,1253.39,1257.27,1225.35,1239.49,-13.9,-1.11%,0
07/10/2008,1244.69,1257.65,1236.76,1253.39,8.7,+0.70%,0
07/09/2008,1273.7,1277.36,1244.57,1244.69,-29.01,-2.28%,0
07/08/2008,1252.31,1274.17,1242.84,1273.7,21.39,+1.71%,0
07/07/2008,1262.9,1273.95,1240.68,1252.31,-10.59,-0.84%,0
07/03/2008,1261.52,1271.48,1252.01,1262.9,1.38,+0.11%,0
07/02/2008,1284.91,1292.17,1261.51,1261.52,-23.39,-1.82%,0
07/01/2008,1280,1285.31,1260.68,1284.91,4.91,+0.38%,0
06/30/2008,1278.38,1290.31,1274.86,1280,1.62,+0.13%,0
06/27/2008,1283.15,1289.45,1272,1278.38,-4.77,-0.37%,0
06/26/2008,1321.97,1321.97,1283.15,1283.15,-38.82,-2.94%,0
06/25/2008,1314.29,1335.63,1314.29,1321.97,7.68,+0.58%,0
06/24/2008,1318,1326.02,1304.42,1314.29,-3.71,-0.28%,0
06/23/2008,1317.93,1323.78,1315.31,1318,0.07,+0.01%,0
06/20/2008,1342.83,1342.83,1314.46,1317.93,-24.9,-1.85%,0
06/19/2008,1337.81,1347.66,1330.5,1342.83,5.02,+0.38%,0
06/18/2008,1350.93,1350.93,1333.4,1337.81,-13.12,-0.97%,0
06/17/2008,1360.14,1366.59,1350.54,1350.93,-9.21,-0.68%,0
06/16/2008,1360.03,1364.7,1352.07,1360.14,0.11,+0.01%,0
06/13/2008,1339.87,1360.03,1339.87,1360.03,20.16,+1.50%,0
06/12/2008,1335.49,1353.03,1331.29,1339.87,4.38,+0.33%,0
06/11/2008,1358.44,1358.44,1335.47,1335.49,-22.95,-1.69%,0
06/10/2008,1361.76,1366.84,1351.56,1358.44,-3.32,-0.24%,0
06/09/2008,1360.68,1370.63,1350.62,1361.76,1.08,+0.08%,0
06/06/2008,1404.05,1404.05,1359.9,1360.68,-43.37,-3.09%,0
06/05/2008,1377.2,1404.05,1377.2,1404.05,26.85,+1.95%,0
06/04/2008,1377.65,1388.18,1371.74,1377.2,-0.45,-0.03%,0
06/03/2008,1385.67,1393.12,1370.12,1377.65,-8.02,-0.58%,0
06/02/2008,1400.38,1400.38,1377.79,1385.67,-14.71,-1.05%,0
05/30/2008,1398.26,1404.46,1398.08,1400.38,2.12,+0.15%,0
05/29/2008,1390.84,1406.32,1388.59,1398.26,7.42,+0.53%,0
05/28/2008,1385.35,1391.25,1378.16,1390.84,5.49,+0.40%,0
05/27/2008,1375.93,1387.4,1373.07,1385.35,9.42,+0.68%,0
05/23/2008,1394.35,1394.35,1373.72,1375.93,-18.42,-1.32%,0
05/22/2008,1390.71,1399.07,1390.23,1394.35,3.64,+0.26%,0
05/21/2008,1413.4,1419.12,1388.81,1390.71,-22.69,-1.61%,0
05/20/2008,1426.63,1426.63,1409.09,1413.4,-13.23,-0.93%,0
05/19/2008,1425.35,1440.24,1421.63,1426.63,1.28,+0.09%,0
05/16/2008,1423.57,1425.82,1414.35,1425.35,1.78,+0.13%,0
05/15/2008,1408.66,1424.4,1406.87,1423.57,14.91,+1.06%,0
05/14/2008,1403.04,1420.19,1403.04,1408.66,5.62,+0.40%,0
05/13/2008,1403.58,1406.3,1396.26,1403.04,-0.54,-0.04%,0
05/12/2008,1388.28,1404.06,1386.2,1403.58,15.3,+1.10%,0
05/09/2008,1397.68,1397.68,1384.11,1388.28,-9.4,-0.67%,0
05/08/2008,1392.57,1402.35,1389.39,1397.68,5.11,+0.37%,0
05/07/2008,1418.26,1419.54,1391.16,1392.57,-25.69,-1.81%,0
05/06/2008,1407.49,1421.57,1397.1,1418.26,10.77,+0.77%,0
05/05/2008,1413.9,1415.34,1404.37,1407.49,-6.41,-0.45%,0
05/02/2008,1409.34,1422.72,1406.25,1413.9,4.56,+0.32%,0
05/01/2008,1385.59,1410.07,1383.07,1409.34,23.75,+1.71%,0
04/30/2008,1390.94,1404.57,1384.25,1385.59,-5.35,-0.38%,0
04/29/2008,1396.37,1397,1386.7,1390.94,-5.43,-0.39%,0
04/28/2008,1397.84,1402.9,1394.4,1396.37,-1.47,-0.11%,0
04/25/2008,1388.82,1399.11,1379.98,1397.84,9.02,+0.65%,0
04/24/2008,1379.93,1397.72,1371.09,1388.82,8.89,+0.64%,0
04/23/2008,1375.94,1387.87,1372.24,1379.93,3.99,+0.29%,0
04/22/2008,1388.17,1388.17,1369.84,1375.94,-12.23,-0.88%,0
04/21/2008,1390.33,1390.33,1379.25,1388.17,-2.16,-0.16%,0
04/18/2008,1365.56,1395.9,1365.56,1390.33,24.77,+1.81%,0
04/17/2008,1364.71,1368.6,1357.25,1365.56,0.85,+0.06%,0
04/16/2008,1334.43,1365.49,1334.43,1364.71,30.28,+2.27%,0
04/15/2008,1328.32,1337.72,1324.35,1334.43,6.11,+0.46%,0
04/14/2008,1332.83,1335.64,1326.16,1328.32,-4.51,-0.34%,0
04/11/2008,1360.55,1360.55,1331.21,1332.83,-27.72,-2.04%,0
04/10/2008,1354.49,1367.24,1350.11,1360.55,6.06,+0.45%,0
04/09/2008,1365.54,1368.39,1349.97,1354.49,-11.05,-0.81%,0
04/08/2008,1372.54,1372.54,1360.62,1365.54,-7.,-0.51%,0
04/07/2008,1370.4,1386.74,1369.02,1372.54,2.14,+0.16%,0
04/04/2008,1369.31,1380.91,1362.83,1370.4,1.09,+0.08%,0
04/03/2008,1367.53,1375.66,1358.68,1369.31,1.78,+0.13%,0
04/02/2008,1370.18,1377.95,1361.55,1367.53,-2.65,-0.19%,0
04/01/2008,1322.7,1370.18,1322.7,1370.18,47.48,+3.59%,0
03/31/2008,1315.22,1328.52,1312.81,1322.7,7.48,+0.57%,0
03/28/2008,1325.76,1334.87,1312.95,1315.22,-10.54,-0.80%,0
03/27/2008,1341.13,1345.62,1325.66,1325.76,-15.37,-1.15%,0
03/26/2008,1352.99,1352.99,1336.41,1341.13,-11.86,-0.88%,0
03/25/2008,1349.88,1357.47,1341.21,1352.99,3.11,+0.23%,0
03/24/2008,1329.51,1359.68,1329.51,1349.88,20.37,+1.53%,0
03/20/2008,1298.42,1330.67,1295.22,1329.51,31.09,+2.39%,0
03/19/2008,1330.74,1341.51,1298.42,1298.42,-32.32,-2.43%,0
03/18/2008,1276.6,1330.74,1276.6,1330.74,54.14,+4.24%,0
03/17/2008,1288.14,1288.14,1256.98,1276.6,-11.54,-0.90%,0
03/14/2008,1315.48,1321.47,1274.86,1288.14,-27.34,-2.08%,0
03/13/2008,1308.77,1321.68,1282.11,1315.48,6.71,+0.51%,0
03/12/2008,1320.65,1333.26,1307.86,1308.77,-11.88,-0.90%,0
03/11/2008,1273.37,1320.65,1273.37,1320.65,47.28,+3.71%,0
03/10/2008,1293.37,1295.01,1272.66,1273.37,-20.,-1.55%,0
03/07/2008,1304.34,1313.24,1282.43,1293.37,-10.97,-0.84%,0
03/06/2008,1333.7,1333.7,1303.42,1304.34,-29.36,-2.20%,0
03/05/2008,1326.75,1344.19,1320.22,1333.7,6.95,+0.52%,0
03/04/2008,1331.34,1331.34,1307.39,1326.75,-4.59,-0.34%,0
03/03/2008,1330.63,1335.13,1320.04,1331.34,0.71,+0.05%,0
02/29/2008,1367.68,1367.68,1325.42,1330.63,-37.05,-2.71%,0
02/28/2008,1380.02,1380.02,1363.16,1367.68,-12.34,-0.89%,0
02/27/2008,1381.29,1388.34,1372,1380.02,-1.27,-0.09%,0
02/26/2008,1371.8,1387.34,1363.29,1381.29,9.49,+0.69%,0
02/25/2008,1353.11,1374.36,1346.03,1371.8,18.69,+1.38%,0
02/22/2008,1342.53,1354.3,1327.04,1353.11,10.58,+0.79%,0
02/21/2008,1360.03,1367.94,1339.34,1342.53,-17.5,-1.29%,0
02/20/2008,1348.78,1363.71,1336.55,1360.03,11.25,+0.83%,0
02/19/2008,1349.99,1367.28,1345.05,1348.78,-1.21,-0.09%,0
02/15/2008,1348.86,1350,1338.13,1349.99,1.13,+0.08%,0
02/14/2008,1367.21,1368.16,1347.31,1348.86,-18.35,-1.34%,0
02/13/2008,1348.86,1369.23,1348.86,1367.21,18.35,+1.36%,0
02/12/2008,1339.13,1362.1,1339.13,1348.86,9.73,+0.73%,0
02/11/2008,1331.29,1341.4,1320.32,1339.13,7.84,+0.59%,0
02/08/2008,1336.91,1341.22,1321.06,1331.29,-5.62,-0.42%,0
02/07/2008,1326.45,1347.16,1316.75,1336.91,10.46,+0.79%,0
02/06/2008,1336.64,1351.96,1324.34,1326.45,-10.19,-0.76%,0
02/05/2008,1380.82,1380.82,1336.64,1336.64,-44.18,-3.20%,0
02/04/2008,1395.42,1395.42,1379.69,1380.82,-14.6,-1.05%,0
02/01/2008,1378.55,1396.02,1375.93,1395.42,16.87,+1.22%,0
01/31/2008,1355.81,1385.62,1334.08,1378.55,22.74,+1.68%,0
01/30/2008,1362.3,1385.86,1352.95,1355.81,-6.49,-0.48%,0
01/29/2008,1353.96,1364.93,1350.19,1362.3,8.34,+0.62%,0
01/28/2008,1330.61,1353.97,1322.26,1353.96,23.35,+1.75%,0
01/25/2008,1352.07,1368.56,1327.5,1330.61,-21.46,-1.59%,0
01/24/2008,1338.6,1355.15,1334.31,1352.07,13.47,+1.01%,0
01/23/2008,1310.5,1339.09,1270.05,1338.6,28.1,+2.14%,0
01/22/2008,1325.19,1325.19,1274.29,1310.5,-14.69,-1.11%,0
01/18/2008,1333.25,1350.28,1312.51,1325.19,-8.06,-0.60%,0
01/17/2008,1373.2,1377.72,1330.67,1333.25,-39.95,-2.91%,0
01/16/2008,1380.95,1391.99,1364.27,1373.2,-7.75,-0.56%,0
01/15/2008,1416.25,1416.25,1380.6,1380.95,-35.3,-2.49%,0
01/14/2008,1401.02,1417.89,1401.02,1416.25,15.23,+1.09%,0
01/11/2008,1420.33,1420.33,1394.83,1401.02,-19.31,-1.36%,0
01/10/2008,1409.13,1429.09,1395.31,1420.33,11.2,+0.79%,0
01/09/2008,1390.19,1409.19,1378.7,1409.13,18.94,+1.36%,0
01/08/2008,1416.18,1430.28,1388.3,1390.19,-25.99,-1.84%,0
01/07/2008,1411.63,1423.87,1403.45,1416.18,4.55,+0.32%,0
01/04/2008,1447.16,1447.16,1411.19,1411.63,-35.53,-2.46%,0
01/03/2008,1447.16,1456.8,1443.73,1447.16,0,0.00%,0
01/02/2008,1468.36,1471.77,1442.07,1447.16,-21.2,-1.44%,0
12/31/2007,1478.49,1478.49,1465.13,1468.36,-10.13,-0.69%,0
12/28/2007,1476.27,1488.01,1471.7,1478.49,2.22,+0.15%,0
12/27/2007,1497.66,1497.66,1475.86,1476.27,-21.39,-1.43%,0
12/26/2007,1496.45,1498.85,1488.2,1497.66,1.21,+0.08%,0
12/24/2007,1484.46,1497.63,1484.46,1496.45,11.99,+0.81%,0
12/21/2007,1460.12,1485.4,1460.12,1484.46,24.34,+1.67%,0
12/20/2007,1453,1461.53,1447.22,1460.12,7.12,+0.49%,0
12/19/2007,1454.98,1464.42,1445.31,1453,-1.98,-0.14%,0
12/18/2007,1445.9,1460.16,1435.65,1454.98,9.08,+0.63%,0
12/17/2007,1467.95,1467.95,1445.43,1445.9,-22.05,-1.50%,0
12/14/2007,1488.41,1488.41,1467.78,1467.95,-20.46,-1.37%,0
12/13/2007,1486.59,1489.4,1469.21,1488.41,1.82,+0.12%,0
12/12/2007,1477.65,1511.96,1468.23,1486.59,8.94,+0.61%,0
12/11/2007,1515.96,1523.57,1475.99,1477.65,-38.31,-2.53%,0
12/10/2007,1504.66,1518.27,1504.66,1515.96,11.3,+0.75%,0
12/07/2007,1507.34,1510.63,1502.66,1504.66,-2.68,-0.18%,0
12/06/2007,1485.01,1508.02,1482.19,1507.34,22.33,+1.50%,0
12/05/2007,1462.79,1486.09,1462.79,1485.01,22.22,+1.52%,0
12/04/2007,1472.42,1472.42,1460.66,1462.79,-9.63,-0.65%,0
12/03/2007,1481.14,1481.16,1470.08,1472.42,-8.72,-0.59%,0
11/30/2007,1469.72,1488.94,1469.72,1481.14,11.42,+0.78%,0
11/29/2007,1469.02,1473.81,1458.36,1469.72,0.7,+0.05%,0
11/28/2007,1428.23,1471.62,1428.23,1469.02,40.79,+2.86%,0
11/27/2007,1407.22,1429.49,1407.22,1428.23,21.01,+1.49%,0
11/26/2007,1440.7,1446.09,1406.1,1407.22,-33.48,-2.32%,0
11/23/2007,1416.77,1440.86,1416.77,1440.7,23.93,+1.69%,0
11/21/2007,1439.7,1439.7,1415.64,1416.77,-22.93,-1.59%,0
11/20/2007,1433.27,1452.64,1419.28,1439.7,6.43,+0.45%,0
11/19/2007,1458.74,1458.74,1430.42,1433.27,-25.47,-1.75%,0
11/16/2007,1451.15,1462.18,1443.99,1458.74,7.59,+0.52%,0
11/15/2007,1470.58,1472.67,1443.49,1451.15,-19.43,-1.32%,0
11/14/2007,1481.05,1492.14,1466.47,1470.58,-10.47,-0.71%,0
11/13/2007,1439.18,1481.37,1439.18,1481.05,41.87,+2.91%,0
11/12/2007,1453.7,1464.94,1438.53,1439.18,-14.52,-1.00%,0
11/09/2007,1474.77,1474.77,1448.51,1453.7,-21.07,-1.43%,0
11/08/2007,1475.62,1482.5,1450.31,1474.77,-0.85,-0.06%,0
11/07/2007,1520.27,1520.27,1475.04,1475.62,-44.65,-2.94%,0
11/06/2007,1502.17,1520.77,1499.07,1520.27,18.1,+1.20%,0
11/05/2007,1509.65,1510.84,1489.95,1502.17,-7.48,-0.50%,0
11/02/2007,1508.44,1513.15,1492.53,1509.65,1.21,+0.08%,0
11/01/2007,1549.38,1549.38,1506.66,1508.44,-40.94,-2.64%,0
10/31/2007,1531.02,1552.76,1529.4,1549.38,18.36,+1.20%,0
10/30/2007,1540.98,1540.98,1529.55,1531.02,-9.96,-0.65%,0
10/29/2007,1535.28,1544.67,1535.28,1540.98,5.7,+0.37%,0
10/26/2007,1514.4,1535.53,1514.4,1535.28,20.88,+1.38%,0
10/25/2007,1515.88,1523.24,1500.46,1514.4,-1.48,-0.10%,0
10/24/2007,1519.59,1519.59,1489.56,1515.88,-3.71,-0.24%,0
10/23/2007,1506.33,1520.01,1503.61,1519.59,13.26,+0.88%,0
10/22/2007,1500.63,1508.06,1490.4,1506.33,5.7,+0.38%,0
10/19/2007,1540.08,1540.08,1500.26,1500.63,-39.45,-2.56%,0
10/18/2007,1541.24,1542.79,1531.76,1540.08,-1.16,-0.08%,0
10/17/2007,1538.53,1550.66,1526.01,1541.24,2.71,+0.18%,0
10/16/2007,1548.71,1548.71,1536.29,1538.53,-10.18,-0.66%,0
10/15/2007,1561.8,1564.74,1540.81,1548.71,-13.09,-0.84%,0
10/12/2007,1554.41,1563.03,1554.09,1561.8,7.39,+0.48%,0
10/11/2007,1562.47,1576.09,1546.72,1554.41,-8.06,-0.52%,0
10/10/2007,1565.15,1565.42,1555.46,1562.47,-2.68,-0.17%,0
10/09/2007,1552.58,1565.26,1551.82,1565.15,12.57,+0.81%,0
10/08/2007,1557.59,1557.59,1549,1552.58,-5.01,-0.32%,0
10/05/2007,1542.84,1561.91,1542.84,1557.59,14.75,+0.96%,0
10/04/2007,1539.59,1544.02,1537.63,1542.84,3.25,+0.21%,0
10/03/2007,1546.63,1546.63,1536.34,1539.59,-7.04,-0.46%,0
10/02/2007,1547.04,1548.01,1540.37,1546.63,-0.41,-0.03%,0
10/01/2007,1526.75,1549.02,1526.75,1547.04,20.29,+1.33%,0
09/28/2007,1531.38,1533.74,1521.99,1526.75,-4.63,-0.30%,0
09/27/2007,1525.42,1532.46,1525.42,1531.38,5.96,+0.39%,0
09/26/2007,1517.21,1529.39,1517.21,1525.42,8.21,+0.54%,0
09/25/2007,1517.73,1518.27,1507.13,1517.21,-0.52,-0.03%,0
09/24/2007,1525.75,1530.18,1516.15,1517.73,-8.02,-0.53%,0
09/21/2007,1518.75,1530.89,1518.75,1525.75,7,+0.46%,0
09/20/2007,1529.03,1529.14,1516.42,1518.75,-10.28,-0.67%,0
09/19/2007,1519.78,1538.74,1519.75,1529.03,9.25,+0.61%,0
09/18/2007,1476.65,1519.89,1476.63,1519.78,43.13,+2.92%,0
09/17/2007,1484.25,1484.25,1471.82,1476.65,-7.6,-0.51%,0
09/14/2007,1483.95,1485.99,1473.18,1484.25,0.3,+0.02%,0
09/13/2007,1471.56,1489.58,1471.47,1483.95,12.39,+0.84%,0
09/12/2007,1471.49,1479.5,1465.75,1471.56,0.07,0.00%,0
09/11/2007,1451.7,1472.48,1451.69,1471.49,19.79,+1.36%,0
09/10/2007,1453.55,1462.25,1439.29,1451.7,-1.85,-0.13%,0
09/07/2007,1478.55,1478.55,1449.07,1453.55,-25.,-1.69%,0
09/06/2007,1472.29,1481.49,1467.41,1478.55,6.26,+0.43%,0
09/05/2007,1489.42,1489.42,1466.34,1472.29,-17.13,-1.15%,0
09/04/2007,1473.99,1496.4,1472.15,1489.42,15.43,+1.05%,0
08/31/2007,1457.64,1481.47,1457.61,1473.99,16.35,+1.12%,0
08/30/2007,1463.76,1468.43,1451.25,1457.64,-6.12,-0.42%,0
08/29/2007,1432.36,1463.76,1432.01,1463.76,31.4,+2.19%,0
08/28/2007,1466.79,1466.79,1432.01,1432.36,-34.43,-2.35%,0
08/27/2007,1479.37,1479.37,1465.98,1466.79,-12.58,-0.85%,0
08/24/2007,1462.5,1479.4,1460.54,1479.37,16.87,+1.15%,0
08/23/2007,1464.07,1472.06,1453.88,1462.5,-1.57,-0.11%,0
08/22/2007,1447.12,1464.86,1447.03,1464.07,16.95,+1.17%,0
08/21/2007,1445.55,1455.32,1439.76,1447.12,1.57,+0.11%,0
08/20/2007,1445.94,1451.75,1430.54,1445.55,-0.39,-0.03%,0
08/17/2007,1411.27,1450.33,1411.26,1445.94,34.67,+2.46%,0
08/16/2007,1406.7,1415.97,1370.6,1411.27,4.57,+0.32%,0
08/15/2007,1426.54,1440.78,1404.36,1406.7,-19.84,-1.39%,0
08/14/2007,1452.92,1456.74,1426.2,1426.54,-26.38,-1.82%,0
08/13/2007,1453.64,1466.29,1451.54,1452.92,-0.72,-0.05%,0
08/10/2007,1453.09,1462.02,1429.74,1453.64,0.55,+0.04%,0
08/09/2007,1497.49,1497.49,1453.09,1453.09,-44.4,-2.96%,0
08/08/2007,1476.71,1503.89,1476.22,1497.49,20.78,+1.41%,0
08/07/2007,1467.62,1488.3,1455.8,1476.71,9.04,+0.62%,0
08/06/2007,1433.06,1467.67,1427.39,1467.67,34.61,+2.42%,0
08/03/2007,1472.2,1473.23,1432.8,1433.06,-39.14,-2.66%,0
08/02/2007,1465.81,1476.43,1460.58,1472.2,6.39,+0.44%,0
08/01/2007,1455.27,1468.38,1439.59,1465.81,10.54,+0.72%,0
07/31/2007,1473.91,1488.3,1454.25,1455.27,-18.64,-1.26%,0
07/30/2007,1458.95,1477.88,1454.32,1473.91,14.96,+1.03%,0
07/27/2007,1482.66,1488.53,1458.95,1458.95,-23.71,-1.60%,0
07/26/2007,1518.09,1518.09,1465.3,1482.66,-35.43,-2.33%,0
07/25/2007,1511.04,1524.31,1503.73,1518.09,7.05,+0.47%,0
07/24/2007,1541.57,1541.57,1508.62,1511.04,-30.53,-1.98%,0
07/23/2007,1534.1,1547.23,1534.06,1541.57,7.47,+0.49%,0
07/20/2007,1553.08,1553.19,1529.2,1534.1,-18.98,-1.22%,0
07/19/2007,1546.17,1555.2,1546.13,1553.08,6.91,+0.45%,0
07/18/2007,1549.37,1549.37,1533.67,1546.17,-3.2,-0.21%,0
07/17/2007,1549.52,1555.32,1547.74,1549.37,-0.15,-0.01%,0
07/16/2007,1552.5,1555.9,1546.69,1549.52,-2.98,-0.19%,0
07/13/2007,1547.7,1555.1,1544.85,1552.5,4.8,+0.31%,0
07/12/2007,1518.76,1547.92,1518.74,1547.7,28.94,+1.91%,0
07/11/2007,1510.12,1519.34,1506.1,1518.76,8.64,+0.57%,0
07/10/2007,1531.85,1531.85,1510.01,1510.12,-21.73,-1.42%,0
07/09/2007,1530.44,1534.26,1527.45,1531.85,1.41,+0.09%,0
07/06/2007,1525.4,1532.4,1520.47,1530.44,5.04,+0.33%,0
07/05/2007,1524.87,1526.57,1517.72,1525.4,0.53,+0.03%,0
07/03/2007,1519.43,1526.01,1519.12,1524.87,5.44,+0.36%,0
07/02/2007,1503.35,1519.45,1503.35,1519.43,16.08,+1.07%,0
06/29/2007,1505.71,1517.53,1493.61,1503.35,-2.36,-0.16%,0
06/28/2007,1506.34,1514.84,1503.41,1505.71,-0.63,-0.04%,0
06/27/2007,1492.89,1506.8,1484.18,1506.34,13.45,+0.90%,0
06/26/2007,1497.74,1506.12,1490.54,1492.89,-4.85,-0.32%,0
06/25/2007,1502.56,1514.29,1492.68,1497.74,-4.82,-0.32%,0
06/22/2007,1522.19,1522.19,1500.74,1502.56,-19.63,-1.29%,0
06/21/2007,1512.84,1522.9,1504.75,1522.19,9.35,+0.62%,0
06/20/2007,1533.7,1537.32,1512.36,1512.84,-20.86,-1.36%,0
06/19/2007,1531.05,1535.85,1525.67,1533.7,2.65,+0.17%,0
06/18/2007,1532.91,1535.44,1529.31,1531.05,-1.86,-0.12%,0
06/15/2007,1522.97,1538.71,1522.97,1532.91,9.94,+0.65%,0
06/14/2007,1515.67,1526.45,1515.58,1522.97,7.3,+0.48%,0
06/13/2007,1493,1515.7,1492.65,1515.67,22.67,+1.52%,0
06/12/2007,1509.12,1511.33,1492.97,1493,-16.12,-1.07%,0
06/11/2007,1507.67,1515.53,1503.35,1509.12,1.45,+0.10%,0
06/08/2007,1490.72,1507.76,1487.41,1507.67,16.95,+1.14%,0
06/07/2007,1517.38,1517.38,1490.37,1490.72,-26.66,-1.76%,0
06/06/2007,1530.95,1530.95,1514.13,1517.38,-13.57,-0.89%,0
06/05/2007,1539.18,1539.18,1525.62,1530.95,-8.23,-0.53%,0
06/04/2007,1536.34,1540.53,1532.31,1539.18,2.84,+0.18%,0
06/01/2007,1530.62,1540.56,1530.62,1536.34,5.72,+0.37%,0
05/31/2007,1530.23,1535.56,1528.26,1530.62,0.39,+0.03%,0
05/30/2007,1518.11,1530.23,1510.06,1530.23,12.12,+0.80%,0
05/29/2007,1515.73,1521.8,1512.02,1518.11,2.38,+0.16%,0
05/25/2007,1507.51,1517.41,1507.5,1515.73,8.22,+0.55%,0
05/24/2007,1522.28,1529.31,1505.18,1507.51,-14.77,-0.97%,0
05/23/2007,1524.12,1532.43,1521.9,1522.28,-1.84,-0.12%,0
05/22/2007,1525.1,1529.24,1522.05,1524.12,-0.98,-0.06%,0
05/21/2007,1522.75,1529.87,1522.71,1525.1,2.35,+0.15%,0
05/18/2007,1512.75,1522.75,1512.74,1522.75,10,+0.66%,0
05/17/2007,1514.14,1517.14,1509.29,1512.75,-1.39,-0.09%,0
05/16/2007,1501.19,1514.15,1500.75,1514.14,12.95,+0.86%,0
05/15/2007,1503.15,1514.83,1500.43,1501.19,-1.96,-0.13%,0
05/14/2007,1505.85,1510.9,1498.34,1503.15,-2.7,-0.18%,0
05/11/2007,1491.47,1506.24,1491.47,1505.85,14.38,+0.96%,0
05/10/2007,1512.58,1512.58,1491.42,1491.47,-21.11,-1.40%,0
05/09/2007,1507.72,1513.8,1503.77,1512.58,4.86,+0.32%,0
05/08/2007,1509.48,1509.48,1500.66,1507.72,-1.76,-0.12%,0
05/07/2007,1505.62,1511,1505.54,1509.48,3.86,+0.26%,0
05/04/2007,1502.39,1510.34,1501.8,1505.62,3.23,+0.21%,0
05/03/2007,1495.92,1503.34,1495.56,1502.39,6.47,+0.43%,0
05/02/2007,1486.3,1499.1,1486.13,1495.92,9.62,+0.65%,0
05/01/2007,1482.37,1487.27,1476.7,1486.3,3.93,+0.27%,0
04/30/2007,1494.07,1497.16,1482.29,1482.37,-11.7,-0.78%,0
04/27/2007,1494.25,1497.32,1488.67,1494.07,-0.18,-0.01%,0
04/26/2007,1495.42,1498.02,1491.17,1494.25,-1.17,-0.08%,0
04/25/2007,1480.41,1496.59,1480.28,1495.42,15.01,+1.01%,0
04/24/2007,1480.93,1483.82,1473.74,1480.41,-0.52,-0.04%,0
04/23/2007,1484.35,1487.32,1480.19,1480.93,-3.42,-0.23%,0
04/20/2007,1470.73,1484.74,1470.69,1484.35,13.62,+0.93%,0
