Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
FXZ08,11/06/2008,1121.5,1174.5,958.5,1037.5,-169.,-14.01%,1847451,3323607
FXZ08,11/05/2008,1271.5,1274.5,1113.5,1206.5,-38.,-3.05%,2350327,3318620
FXZ08,11/04/2008,1113.5,1269.5,1092.5,1244.5,149,+13.60%,1695372,3244634
FXZ08,11/03/2008,1109.5,1121.5,1057.5,1095.5,12,+1.11%,1607700,3234674
FXZ08,10/31/2008,1003.5,1132.5,964.5,1083.5,73,+7.22%,1161740,3269932
FXZ08,10/30/2008,1051.5,1086.5,972.5,1010.5,25,+2.54%,1657935,3186836
FXZ08,10/29/2008,916.5,1047.5,898.5,985.5,168,+20.55%,1873242,3346844
FXZ08,10/28/2008,848.5,988.5,769.5,817.5,51,+6.65%,2338167,3623019
FXZ08,10/27/2008,758.5,825.5,673.5,766.5,-51.,-6.24%,2208393,3588109
FXZ08,10/24/2008,811.5,865.5,664.5,817.5,-118.,-12.61%,2154055,3583357
FXZ08,10/23/2008,940.5,966.5,812.5,935.5,-7.,-0.74%,3054160,3324563
FXZ08,10/22/2008,1028.5,1041.5,823.5,942.5,-138.,-12.77%,2363292,3345302
FXZ08,10/21/2008,1157.5,1161.5,1029.5,1080.5,-21.,-1.91%,1922661,3371066
FXZ08,10/20/2008,1072.5,1161.5,1058.5,1101.5,85,+8.36%,1643908,3388097
FXZ08,10/17/2008,1051.5,1127.5,913.5,1016.5,115,+12.76%,1566390,3474824
FXZ08,10/16/2008,904.5,1068.5,864.5,901.5,-158.,-14.91%,2619437,3421271
FXZ08,10/15/2008,1236.5,1248.5,947.5,1059.5,-193.,-15.41%,3394066,3403324
FXZ08,10/14/2008,1329.5,1355.5,1161.5,1252.5,111,+9.72%,2540316,3243397
FXZ08,10/13/2008,1024.5,1278.5,1004.5,1141.5,285,+33.27%,3008967,3364542
FXZ08,10/10/2008,930.5,1009.5,796.5,856.5,-223.,-20.66%,2612134,3429785
FXZ08,10/09/2008,1176.5,1263.5,966.5,1079.5,-96.,-8.17%,4522606,3250577
FXZ08,10/08/2008,1241.5,1390.5,1113.5,1175.5,-194.,-14.17%,2519366,3276586
FXZ08,10/07/2008,1401.5,1457.5,1254.5,1369.5,3,+0.22%,4108537,2929963
FXZ08,10/06/2008,1476.5,1485.5,1294.5,1366.5,-253.,-15.62%,2622753,2923865
FXZ08,10/03/2008,1530.5,1653.5,1499.5,1619.5,104,+6.86%,2656460,2753463
FXZ08,10/02/2008,1557.5,1622.5,1488.5,1515.5,-51.,-3.26%,1934217,2791374
FXZ08,10/01/2008,1584.5,1616.5,1524.5,1566.5,13,+0.84%,1704462,2761555
FXZ08,09/30/2008,1417.5,1599.5,1412.5,1553.5,26,+1.70%,1547354,2797957
FXZ08,09/29/2008,1646.5,1650.5,1347.5,1527.5,-147.,-8.78%,2295871,2780081
FXZ08,09/26/2008,1670.5,1697.5,1628.5,1674.5,-44.,-2.56%,2311140,2714626
FXZ08,09/25/2008,1625.5,1734.5,1619.5,1718.5,83,+5.07%,1568053,2783822
FXZ08,09/24/2008,1638.5,1669.5,1608.5,1635.5,-18.,-1.09%,1742013,2770861
FXZ08,09/23/2008,1659.5,1683.5,1601.5,1653.5,-45.,-2.65%,1422918,2759855
FXZ08,09/22/2008,1785.5,1791.5,1625.5,1698.5,-66.,-3.74%,1700581,2788183
FXZ08,09/19/2008,1650.5,1817.5,1640.5,1764.5,262,+17.44%,2019360,2881318
FXZ08,09/18/2008,1520.5,1632.5,1454.5,1502.5,-9.,-0.60%,3580833,4189155
FXU08,09/17/2008,1624.5,1652.5,1478.5,1511.5,-78.,-4.91%,5625972,4082187
FXU08,09/16/2008,1587.5,1643.5,1533.5,1589.5,-60.,-3.64%,6219937,3803042
FXU08,09/15/2008,1671.5,1687.5,1594.5,1649.5,-133.,-7.46%,5872696,3849395
FXU08,09/12/2008,1766.5,1790.5,1730.5,1782.5,58,+3.36%,4398816,3439866
FXU08,09/11/2008,1733.5,1778.5,1681.5,1724.5,-19.,-1.09%,1811828,3513920
FXU08,09/10/2008,1750.5,1783.5,1722.5,1743.5,-28.,-1.58%,2210891,3368701
FXU08,09/09/2008,1788.5,1828.5,1720.5,1771.5,-16.,-0.90%,2062412,3306346
FXU08,09/08/2008,1805.5,1841.5,1771.5,1787.5,97,+5.74%,2026915,3348226
FXU08,09/05/2008,1739.5,1767.5,1679.5,1690.5,-95.,-5.32%,2136177,3326850
FXU08,09/04/2008,1875.5,1889.5,1746.5,1785.5,-97.,-5.15%,2510694,3303367
FXU08,09/03/2008,1890.5,1908.5,1862.5,1882.5,-42.,-2.18%,1941121,3234632
FXU08,09/02/2008,1852.5,1943.5,1850.5,1924.5,50,+2.67%,1260357,3203208
FXU08,09/01/2008,1858.5,1889.5,1841.5,1874.5,-4.,-0.21%,1428603,3121954
FXU08,08/29/2008,1881.5,1896.5,1860.5,1878.5,8,+0.43%,482838,3118119
FXU08,08/28/2008,1809.5,1886.5,1784.5,1870.5,61,+3.37%,906244,3129040
FXU08,08/27/2008,1811.5,1829.5,1771.5,1809.5,-6.,-0.33%,1379305,3091489
FXU08,08/26/2008,1784.5,1822.5,1756.5,1815.5,23,+1.28%,1052283,3085437
FXU08,08/25/2008,1819.5,1826.5,1761.5,1792.5,-31.,-1.70%,1048231,3072485
FXU08,08/22/2008,1766.5,1831.5,1758.5,1823.5,60,+3.40%,583802,3046669
FXU08,08/21/2008,1786.5,1794.5,1756.5,1763.5,-48.,-2.65%,1016489,3015104
FXU08,08/20/2008,1800.5,1819.5,1779.5,1811.5,14,+0.78%,1122037,2970433
FXU08,08/19/2008,1844.5,1846.5,1777.5,1797.5,-83.,-4.41%,965436,2984579
FXU08,08/18/2008,1879.5,1914.5,1836.5,1880.5,1,+0.05%,1326136,2929678
FXU08,08/15/2008,1886.5,1913.5,1859.5,1879.5,5,+0.27%,869374,2954951
FXU08,08/14/2008,1882.5,1903.5,1841.5,1874.5,1,+0.05%,938076,2950401
FXU08,08/13/2008,1932.5,1936.5,1860.5,1873.5,-77.,-3.95%,1231561,2982279
FXU08,08/12/2008,1954.5,1973.5,1926.5,1950.5,-8.,-0.41%,1365191,2971206
FXU08,08/11/2008,1940.5,1979.5,1922.5,1958.5,38,+1.98%,1119967,2978217
FXU08,08/08/2008,1904.5,1954.5,1862.5,1920.5,3,+0.16%,896067,2943857
FXU08,08/07/2008,1914.5,1961.5,1883.5,1917.5,-13.,-0.67%,1246317,2933953
FXU08,08/06/2008,1935.5,1950.5,1896.5,1930.5,30,+1.58%,1261922,2937397
FXU08,08/05/2008,1813.5,1933.5,1808.5,1900.5,98,+5.44%,1085752,2917704
FXU08,08/04/2008,1823.5,1839.5,1797.5,1802.5,-29.,-1.58%,1438419,2919954
FXU08,08/01/2008,1866.5,1886.5,1813.5,1831.5,-53.,-2.81%,982357,2917512
FXU08,07/31/2008,1908.5,1922.5,1860.5,1884.5,-10.,-0.53%,1313794,2908795
FXU08,07/30/2008,1882.5,1912.5,1865.5,1894.5,45,+2.43%,1429715,2846534
FXU08,07/29/2008,1815.5,1879.5,1787.5,1849.5,14,+0.76%,1345038,2816935
FXU08,07/28/2008,1860.5,1869.5,1802.5,1835.5,-38.,-2.03%,1312787,2817650
FXU08,07/25/2008,1851.5,1891.5,1822.5,1873.5,1,+0.05%,937321,2770619
FXU08,07/24/2008,1917.5,1937.5,1841.5,1872.5,-41.,-2.14%,1240284,2796580
FXU08,07/23/2008,1873.5,1923.5,1873.5,1913.5,58,+3.13%,1352885,2853740
FXU08,07/22/2008,1837.5,1886.5,1790.5,1855.5,-7.,-0.38%,1350042,2812281
FXU08,07/21/2008,1855.5,1890.5,1818.5,1862.5,16,+0.87%,1369638,2827202
FXU08,07/18/2008,1780.5,1854.5,1756.5,1846.5,63,+3.53%,1175444,2814630
FXU08,07/17/2008,1737.5,1822.5,1723.5,1783.5,87,+5.13%,1871627,2846656
FXU08,07/16/2008,1679.5,1743.5,1612.5,1696.5,20,+1.19%,2217829,2838582
FXU08,07/15/2008,1707.5,1711.5,1631.5,1676.5,-72.,-4.12%,2317587,2781196
FXU08,07/14/2008,1755.5,1779.5,1712.5,1748.5,23,+1.33%,2682250,2713686
FXU08,07/11/2008,1838.5,1840.5,1707.5,1725.5,-81.,-4.48%,1666740,2643447
FXU08,07/10/2008,1814.5,1859.5,1792.5,1806.5,-67.,-3.58%,2158988,2580321
FXU08,07/09/2008,1852.5,1876.5,1806.5,1873.5,55,+3.02%,1922541,2590191
FXU08,07/08/2008,1793.5,1862.5,1774.5,1818.5,-44.,-2.36%,1481001,2590709
FXU08,07/07/2008,1820.5,1869.5,1793.5,1862.5,58,+3.21%,1793338,2573562
FXU08,07/04/2008,1856.5,1883.5,1795.5,1804.5,-58.,-3.11%,1464776,2566367
FXU08,07/03/2008,1799.5,1874.5,1766.5,1862.5,42,+2.31%,693730,2615031
FXU08,07/02/2008,1810.5,1865.5,1780.5,1820.5,-6.,-0.33%,2144386,2570332
FXU08,07/01/2008,1873.5,1878.5,1767.5,1826.5,-59.,-3.13%,1483394,2515383
FXU08,06/30/2008,1860.5,1892.5,1826.5,1885.5,11,+0.59%,2155812,2479372
FXU08,06/27/2008,1883.5,1896.5,1832.5,1874.5,-25.,-1.32%,1508114,2499411
FXU08,06/26/2008,1967.5,1969.5,1857.5,1899.5,-91.,-4.57%,1805248,2487187
FXU08,06/25/2008,1934.5,2004.5,1932.5,1990.5,51,+2.63%,1666712,2441010
FXU08,06/24/2008,1959.5,1979.5,1892.5,1939.5,-24.,-1.22%,1276437,2465345
FXU08,06/23/2008,1949.5,1983.5,1943.5,1963.5,5,+0.26%,1664358,2405301
FXU08,06/20/2008,2029.5,2038.5,1923.5,1958.5,-65.,-3.21%,1060102,2404647
FXU08,06/19/2008,2030.5,2049.5,2010.5,2023.5,-13.,-0.64%,2133691,3622145
FXM08,06/18/2008,2083.5,2085.5,2024.5,2036.5,-52.,-2.49%,3259846,3209991
FXM08,06/17/2008,2070.5,2117.5,2068.5,2088.5,27,+1.31%,3766689,3167599
FXM08,06/16/2008,2106.5,2108.5,2033.5,2061.5,-35.,-1.67%,3855996,2805766
FXM08,06/13/2008,2062.5,2102.5,2033.5,2096.5,21,+1.01%,2300555,2820188
FXM08,06/12/2008,2042.5,2089.5,2038.5,2075.5,28,+1.37%,1577715,2830000
FXM08,06/11/2008,2117.5,2139.5,2026.5,2047.5,-63.,-2.99%,1627516,2843346
FXM08,06/10/2008,2107.5,2128.5,2076.5,2110.5,-22.,-1.03%,1820737,2719367
FXM08,06/09/2008,2111.5,2147.5,2101.5,2132.5,-4.,-0.19%,1364560,2640544
FXM08,06/06/2008,2241.5,2254.5,2089.5,2136.5,-84.,-3.78%,1303916,2652199
FXM08,06/05/2008,2228.5,2251.5,2196.5,2220.5,-17.,-0.76%,1542032,2627280
FXM08,06/04/2008,2250.5,2257.5,2202.5,2237.5,-36.,-1.58%,1106920,2663205
FXM08,06/03/2008,2236.5,2278.5,2227.5,2273.5,19,+0.84%,1385073,2617510
FXM08,06/02/2008,2313.5,2317.5,2229.5,2254.5,-51.,-2.21%,943236,2638604
FXM08,05/30/2008,2301.5,2328.5,2294.5,2305.5,19,+0.83%,1043620,2569088
FXM08,05/29/2008,2294.5,2317.5,2262.5,2286.5,13,+0.57%,887870,2598644
FXM08,05/28/2008,2244.5,2300.5,2236.5,2273.5,35,+1.56%,1019365,2559653
FXM08,05/27/2008,2254.5,2268.5,2221.5,2238.5,-15.,-0.67%,1131366,2505155
FXM08,05/26/2008,2248.5,2257.5,2233.5,2253.5,0,0.00%,1023872,2472538
FXM08,05/23/2008,2311.5,2316.5,2241.5,2253.5,-63.,-2.72%,217511,2449783
FXM08,05/22/2008,2286.5,2328.5,2272.5,2316.5,5,+0.22%,1055245,2454307
FXM08,05/21/2008,2337.5,2356.5,2265.5,2311.5,-32.,-1.37%,1148980,2400049
FXM08,05/20/2008,2376.5,2380.5,2322.5,2343.5,-52.,-2.17%,1197831,2379764
FXM08,05/19/2008,2378.5,2409.5,2356.5,2395.5,43,+1.83%,1143153,2337068
FXM08,05/16/2008,2366.5,2392.5,2344.5,2352.5,10,+0.43%,782550,2388404
FXM08,05/15/2008,2336.5,2380.5,2318.5,2342.5,-5.,-0.21%,1202318,2324958
FXM08,05/14/2008,2318.5,2359.5,2299.5,2347.5,44,+1.91%,893381,2313092
FXM08,05/13/2008,2325.5,2326.5,2273.5,2303.5,4,+0.17%,1106541,2299804
FXM08,05/12/2008,2297.5,2323.5,2283.5,2299.5,11,+0.48%,1166259,2254604
FXM08,05/09/2008,2304.5,2309.5,2262.5,2288.5,-39.,-1.68%,660317,2272943
FXM08,05/08/2008,2311.5,2343.5,2303.5,2327.5,-26.,-1.10%,990949,2270639
FXM08,05/07/2008,2338.5,2367.5,2302.5,2353.5,27,+1.16%,987340,2289101
FXM08,05/06/2008,2355.5,2357.5,2299.5,2326.5,-23.,-0.98%,1004958,2284206
FXM08,05/05/2008,2342.5,2364.5,2336.5,2349.5,-8.,-0.34%,981696,2304382
FXM08,05/02/2008,2327.5,2382.5,2325.5,2357.5,66,+2.88%,460361,2311387
FXM08,04/30/2008,2268.5,2320.5,2241.5,2291.5,30,+1.33%,1174091,2273356
FXM08,04/29/2008,2289.5,2289.5,2247.5,2261.5,-25.,-1.09%,1069455,2257893
FXM08,04/28/2008,2285.5,2304.5,2272.5,2286.5,29,+1.28%,777721,2245928
FXM08,04/25/2008,2249.5,2291.5,2240.5,2257.5,32,+1.44%,698784,2245405
FXM08,04/24/2008,2198.5,2260.5,2168.5,2225.5,5,+0.23%,1048806,2226299
FXM08,04/23/2008,2191.5,2228.5,2151.5,2220.5,29,+1.32%,1355550,2238255
FXM08,04/22/2008,2225.5,2234.5,2162.5,2191.5,-34.,-1.53%,1272861,2243919
FXM08,04/21/2008,2259.5,2269.5,2208.5,2225.5,-42.,-1.85%,1129853,2227377
FXM08,04/18/2008,2205.5,2278.5,2193.5,2267.5,91,+4.18%,875097,2222019
FXM08,04/17/2008,2223.5,2226.5,2165.5,2176.5,-21.,-0.96%,1155347,2212443
FXM08,04/16/2008,2178.5,2231.5,2150.5,2197.5,63,+2.95%,1184281,2228422
FXM08,04/15/2008,2147.5,2169.5,2106.5,2134.5,15,+0.71%,1151019,2216409
FXM08,04/14/2008,2123.5,2146.5,2105.5,2119.5,-33.,-1.53%,1104686,2208773
FXM08,04/11/2008,2239.5,2246.5,2113.5,2152.5,-54.,-2.45%,944475,2217889
FXM08,04/10/2008,2216.5,2224.5,2158.5,2206.5,-17.,-0.76%,1348490,2203721
FXM08,04/09/2008,2247.5,2262.5,2199.5,2223.5,-31.,-1.38%,1329457,2209899
FXM08,04/08/2008,2259.5,2266.5,2233.5,2254.5,-24.,-1.05%,932458,2198043
FXM08,04/07/2008,2257.5,2295.5,2257.5,2278.5,31,+1.38%,840523,2223968
FXM08,04/04/2008,2244.5,2263.5,2202.5,2247.5,20,+0.90%,839213,2221691
FXM08,04/03/2008,2257.5,2262.5,2198.5,2227.5,-18.,-0.80%,1172521,2232762
FXM08,04/02/2008,2252.5,2264.5,2208.5,2245.5,41,+1.86%,1247519,2250944
FXM08,04/01/2008,2075.5,2254.5,2057.5,2204.5,125,+6.01%,1420390,2266426
FXM08,03/31/2008,2062.5,2104.5,2027.5,2079.5,-13.,-0.62%,1511177,2254519
FXM08,03/28/2008,2108.5,2122.5,2055.5,2092.5,-11.,-0.52%,1035607,2244961
FXM08,03/27/2008,2047.5,2127.5,2046.5,2103.5,40,+1.94%,835144,2257327
FXM08,03/26/2008,2081.5,2084.5,2042.5,2063.5,-19.,-0.91%,1225845,2245080
FXM08,03/25/2008,2062.5,2101.5,2046.5,2082.5,124,+6.33%,975698,2272707
FXM08,03/20/2008,1948.5,2013.5,1916.5,1958.5,-23.,-1.16%,1173522,2299963
FXM08,03/19/2008,2051.5,2061.5,1923.5,1981.5,-27.,-1.34%,2148791,3427169
FXH08,03/18/2008,1925.5,2066.5,1925.5,2008.5,118,+6.24%,4522484,3470440
FXH08,03/17/2008,1921.5,1950.5,1868.5,1890.5,-134.,-6.62%,4666060,3170183
FXH08,03/14/2008,2051.5,2117.5,1953.5,2024.5,-33.,-1.60%,4255913,3030334
FXH08,03/13/2008,2041.5,2089.5,1982.5,2057.5,-36.,-1.72%,3447017,2785527
FXH08,03/12/2008,2111.5,2145.5,2061.5,2093.5,28,+1.36%,2559858,2717257
FXH08,03/11/2008,2001.5,2130.5,1999.5,2065.5,67,+3.35%,2138054,2651759
FXH08,03/10/2008,1994.5,2046.5,1972.5,1998.5,-24.,-1.19%,2060242,2667505
FXH08,03/07/2008,2037.5,2078.5,1991.5,2022.5,-48.,-2.32%,1474985,2664226
FXH08,03/06/2008,2147.5,2149.5,2035.5,2070.5,-66.,-3.09%,2027823,2700116
FXH08,03/05/2008,2095.5,2149.5,2084.5,2136.5,71,+3.44%,1443783,2683089
FXH08,03/04/2008,2130.5,2158.5,2047.5,2065.5,-63.,-2.96%,1444966,2638588
FXH08,03/03/2008,2099.5,2156.5,2090.5,2128.5,-43.,-1.98%,1703023,2608143
FXH08,02/29/2008,2225.5,2239.5,2136.5,2171.5,-72.,-3.21%,1437350,2601616
FXH08,02/28/2008,2289.5,2311.5,2231.5,2243.5,-73.,-3.15%,1574130,2496830
FXH08,02/27/2008,2322.5,2334.5,2253.5,2316.5,3,+0.13%,1330839,2491488
FXH08,02/26/2008,2288.5,2343.5,2272.5,2313.5,54,+2.39%,1376672,2514645
FXH08,02/25/2008,2243.5,2297.5,2220.5,2259.5,72,+3.29%,1414385,2524793
FXH08,02/22/2008,2223.5,2244.5,2168.5,2187.5,-51.,-2.28%,1123385,2504890
FXH08,02/21/2008,2263.5,2290.5,2203.5,2238.5,18,+0.81%,1272949,2453063
FXH08,02/20/2008,2230.5,2270.5,2190.5,2220.5,-46.,-2.03%,1258969,2452290
FXH08,02/19/2008,2250.5,2315.5,2213.5,2266.5,6,+0.27%,1624930,2398323
FXH08,02/18/2008,2222.5,2271.5,2206.5,2260.5,78,+3.57%,1431794,2415415
FXH08,02/15/2008,2251.5,2279.5,2160.5,2182.5,-77.,-3.41%,675880,2452533
FXH08,02/14/2008,2308.5,2324.5,2231.5,2259.5,-10.,-0.44%,1605441,2363938
FXH08,02/13/2008,2234.5,2299.5,2217.5,2269.5,3,+0.13%,1405270,2378583
FXH08,02/12/2008,2166.5,2273.5,2135.5,2266.5,122,+5.69%,1421661,2407644
FXH08,02/11/2008,2143.5,2187.5,2113.5,2144.5,-28.,-1.29%,1878805,2403947
FXH08,02/08/2008,2197.5,2224.5,2113.5,2172.5,5,+0.23%,1320936,2429861
FXH08,02/07/2008,2173.5,2219.5,2124.5,2167.5,-62.,-2.78%,1458881,2411325
FXH08,02/06/2008,2140.5,2236.5,2136.5,2229.5,48,+2.20%,1785468,2435376
FXH08,02/05/2008,2329.5,2331.5,2137.5,2181.5,-152.,-6.51%,1605296,2389409
FXH08,02/04/2008,2375.5,2387.5,2310.5,2333.5,-1.,-0.04%,1881047,2390722
FXH08,02/01/2008,2285.5,2369.5,2285.5,2334.5,64,+2.82%,926310,2356430
FXH08,01/31/2008,2234.5,2314.5,2170.5,2270.5,12,+0.53%,1894864,2296472
FXH08,01/30/2008,2266.5,2325.5,2227.5,2258.5,-20.,-0.88%,1983004,2326734
FXH08,01/29/2008,2265.5,2299.5,2237.5,2278.5,47,+2.11%,1373885,2294491
FXH08,01/28/2008,2117.5,2270.5,2101.5,2231.5,-10.,-0.45%,1377876,2332687
FXH08,01/25/2008,2330.5,2365.5,2194.5,2241.5,-38.,-1.67%,1500115,2359641
FXH08,01/24/2008,2201.5,2300.5,2169.5,2279.5,224,+10.90%,1881449,2335124
FXH08,01/23/2008,2236.5,2301.5,1980.5,2055.5,-184.,-8.22%,2566551,2432173
FXH08,01/22/2008,2113.5,2277.5,1971.5,2239.5,49,+2.24%,3558098,2507113
FXH08,01/21/2008,2438.5,2449.5,2133.5,2190.5,-288.,-11.62%,4351188,2633533
FXH08,01/18/2008,2539.5,2590.5,2451.5,2478.5,-62.,-2.44%,3471128,2733650
FXH08,01/17/2008,2606.5,2634.5,2481.5,2540.5,-54.,-2.08%,2448262,2813379
FXH08,01/16/2008,2580.5,2636.5,2566.5,2594.5,-32.,-1.22%,2239853,2834321
FXH08,01/15/2008,2698.5,2715.5,2609.5,2626.5,-99.,-3.63%,2217392,2675572
FXH08,01/14/2008,2695.5,2740.5,2684.5,2725.5,16,+0.59%,1831302,2623817
FXH08,01/11/2008,2711.5,2731.5,2671.5,2709.5,-14.,-0.51%,1045651,2573085
FXH08,01/10/2008,2747.5,2767.5,2706.5,2723.5,-18.,-0.66%,1326463,2480263
FXH08,01/09/2008,2745.5,2769.5,2713.5,2741.5,-42.,-1.51%,1489028,2385723
FXH08,01/08/2008,2766.5,2815.5,2714.5,2783.5,14,+0.51%,1369762,2334857
FXH08,01/07/2008,2717.5,2786.5,2711.5,2769.5,12,+0.44%,1217739,2345315
FXH08,01/04/2008,2820.5,2829.5,2718.5,2757.5,-61.,-2.16%,1163505,2224968
FXH08,01/03/2008,2831.5,2831.5,2795.5,2818.5,-10.,-0.35%,1245512,2093100
FXH08,01/02/2008,2863.5,2898.5,2794.5,2828.5,-57.,-1.98%,818778,2056334
FXH08,12/28/2007,2888.5,2910.5,2871.5,2885.5,-9.,-0.31%,924726,1976935
FXH08,12/27/2007,2931.5,2948.5,2856.5,2894.5,20,+0.70%,292120,1956027
FXH08,12/21/2007,2849.5,2896.5,2844.5,2874.5,69,+2.46%,410419,1949258
FXH08,12/20/2007,2799.5,2836.5,2789.5,2805.5,12,+0.43%,1407432,3700675
FXZ07,12/19/2007,2805.5,2828.5,2767.5,2793.5,-12.,-0.43%,2364612,4113425
FXZ07,12/18/2007,2788.5,2855.5,2756.5,2805.5,-4.,-0.14%,3165808,3978928
FXZ07,12/17/2007,2826.5,2831.5,2766.5,2809.5,-68.,-2.36%,2907059,3826091
FXZ07,12/14/2007,2880.5,2891.5,2834.5,2877.5,11,+0.38%,2545364,3526737
FXZ07,12/13/2007,2932.5,2932.5,2854.5,2866.5,-99.,-3.34%,1278219,3530315
FXZ07,12/12/2007,2897.5,3003.5,2880.5,2965.5,19,+0.64%,1645307,3580098
FXZ07,12/11/2007,2974.5,2982.5,2849.5,2946.5,-17.,-0.57%,1890305,3446646
FXZ07,12/10/2007,2928.5,2978.5,2910.5,2963.5,20,+0.68%,1736829,3145488
FXZ07,12/07/2007,2934.5,2963.5,2928.5,2943.5,30,+1.03%,944657,3059300
FXZ07,12/06/2007,2931.5,2959.5,2890.5,2913.5,1,+0.03%,903161,3017563
FXZ07,12/05/2007,2857.5,2921.5,2853.5,2912.5,73,+2.57%,1197675,3001198
FXZ07,12/04/2007,2860.5,2873.5,2828.5,2839.5,-35.,-1.22%,1113401,2991037
FXZ07,12/03/2007,2880.5,2899.5,2858.5,2874.5,-21.,-0.73%,1004116,3064158
FXZ07,11/30/2007,2859.5,2910.5,2852.5,2895.5,55,+1.94%,771219,3008446
FXZ07,11/29/2007,2869.5,2869.5,2815.5,2840.5,15,+0.53%,1228227,3046490
FXZ07,11/28/2007,2741.5,2869.5,2718.5,2825.5,96,+3.52%,1241789,3008815
FXZ07,11/27/2007,2700.5,2751.5,2684.5,2729.5,-8.,-0.29%,1518494,3119478
FXZ07,11/26/2007,2788.5,2813.5,2663.5,2737.5,-38.,-1.37%,1388490,2973018
FXZ07,11/23/2007,2713.5,2783.5,2705.5,2775.5,60,+2.21%,1085988,2885100
FXZ07,11/22/2007,2703.5,2731.5,2685.5,2715.5,12,+0.44%,869254,2920395
FXZ07,11/21/2007,2723.5,2739.5,2679.5,2703.5,-81.,-2.91%,639767,2937151
FXZ07,11/20/2007,2746.5,2790.5,2719.5,2784.5,53,+1.94%,1629288,2885819
FXZ07,11/19/2007,2797.5,2808.5,2707.5,2731.5,-53.,-1.90%,1574298,3015701
FXZ07,11/16/2007,2773.5,2817.5,2758.5,2784.5,-19.,-0.68%,1364535,2992959
FXZ07,11/15/2007,2827.5,2847.5,2737.5,2803.5,-36.,-1.27%,1527190,2937417
FXZ07,11/14/2007,2865.5,2876.5,2809.5,2839.5,28,+1.00%,1562022,2791656
FXZ07,11/13/2007,2772.5,2858.5,2769.5,2811.5,7,+0.25%,1311406,2802404
FXZ07,11/12/2007,2759.5,2811.5,2749.5,2804.5,2,+0.07%,1158892,2839250
FXZ07,11/09/2007,2871.5,2894.5,2774.5,2802.5,-63.,-2.20%,1291458,2832682
FXZ07,11/08/2007,2834.5,2892.5,2819.5,2865.5,-34.,-1.17%,1883562,2773602
FXZ07,11/07/2007,2916.5,2932.5,2851.5,2899.5,-14.,-0.48%,1683308,2756016
FXZ07,11/06/2007,2914.5,2946.5,2901.5,2913.5,21,+0.73%,1646181,2587992
FXZ07,11/05/2007,2908.5,2917.5,2875.5,2892.5,-22.,-0.75%,906976,2574091
FXZ07,11/02/2007,2897.5,2943.5,2876.5,2914.5,-3.,-0.10%,1018224,2642561
FXZ07,11/01/2007,3002.5,3003.5,2882.5,2917.5,-75.,-2.51%,1579495,2549871
FXZ07,10/31/2007,2962.5,3017.5,2957.5,2992.5,28,+0.94%,1534955,2530285
FXZ07,10/30/2007,2972.5,2980.5,2945.5,2964.5,-11.,-0.37%,1040784,2551854
FXZ07,10/29/2007,2989.5,2995.5,2966.5,2975.5,31,+1.05%,598143,2544328
FXZ07,10/26/2007,2928.5,2969.5,2909.5,2944.5,32,+1.10%,609750,2553994
FXZ07,10/25/2007,2898.5,2928.5,2886.5,2912.5,52,+1.82%,1020454,2654500
FXZ07,10/24/2007,2891.5,2911.5,2848.5,2860.5,-21.,-0.73%,1231838,2727522
FXZ07,10/23/2007,2894.5,2915.5,2877.5,2881.5,21,+0.73%,1367034,2609812
FXZ07,10/22/2007,2838.5,2887.5,2831.5,2860.5,-59.,-2.02%,919326,2661008
FXZ07,10/19/2007,2919.5,2939.5,2863.5,2919.5,-4.,-0.14%,1422372,2636141
FXZ07,10/18/2007,2963.5,2969.5,2916.5,2923.5,-20.,-0.68%,1392019,2491031
FXZ07,10/17/2007,2920.5,2962.5,2914.5,2943.5,16,+0.55%,1280347,2406043
FXZ07,10/16/2007,2938.5,2938.5,2906.5,2927.5,-17.,-0.58%,1246333,2361679
FXZ07,10/15/2007,2975.5,2988.5,2924.5,2944.5,-33.,-1.11%,1230145,2384174
FXZ07,10/12/2007,2955.5,2988.5,2933.5,2977.5,-8.,-0.27%,1001339,2319301
FXZ07,10/11/2007,2974.5,2999.5,2950.5,2985.5,33,+1.12%,1135984,2347139
FXZ07,10/10/2007,2972.5,2977.5,2930.5,2952.5,-10.,-0.34%,1102621,2293355
FXZ07,10/09/2007,2957.5,2978.5,2935.5,2962.5,11,+0.37%,892540,2330400
FXZ07,10/08/2007,2971.5,2979.5,2939.5,2951.5,-12.,-0.40%,806688,2393065
FXZ07,10/05/2007,2929.5,2982.5,2929.5,2963.5,29,+0.99%,543119,2348184
FXZ07,10/04/2007,2939.5,2953.5,2916.5,2934.5,-2.,-0.07%,999385,2328737
FXZ07,10/03/2007,2951.5,2956.5,2924.5,2936.5,-7.,-0.24%,807002,2331410
FXZ07,10/02/2007,2946.5,2962.5,2934.5,2943.5,19,+0.65%,813431,2385553
FXZ07,10/01/2007,2884.5,2952.5,2858.5,2924.5,25,+0.86%,937634,2352915
FXZ07,09/28/2007,2921.5,2921.5,2867.5,2899.5,-6.,-0.21%,1225263,2337526
FXZ07,09/27/2007,2908.5,2923.5,2898.5,2905.5,21,+0.73%,1114164,2298002
FXZ07,09/26/2007,2868.5,2896.5,2862.5,2884.5,33,+1.16%,964300,2266694
